,동이름,건물이름,도로주소,주용도,기타용도,건축면적,대지면적
11113,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11114,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11115,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11116,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11117,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11118,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11119,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11120,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11121,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11122,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11123,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11124,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11125,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11126,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11127,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11128,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11129,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11130,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11131,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11132,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11133,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11134,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11135,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11136,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11137,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11138,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11139,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11140,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11141,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11142,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11143,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11144,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11145,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11146,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11147,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11148,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11149,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11150,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11151,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11152,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11153,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11154,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11155,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11156,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11157,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11158,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11159,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11160,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11161,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11162,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11163,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11164,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11165,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11166,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11167,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11168,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11169,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11170,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11171,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11172,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11173,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11174,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11175,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11176,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11177,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11178,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11179,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11180,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11181,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11182,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11183,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11184,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11185,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11186,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11187,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11188,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11189,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11190,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11191,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11192,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11193,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11194,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11195,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11196,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11197,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11198,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11199,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11200,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11201,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11202,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11203,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11204,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11205,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11206,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11207,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11208,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11209,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11210,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11211,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11212,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11213,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11214,구의동,현대아파트,서울특별시 광진구 구의강변로,공동주택,아파트,2610.195,12619.4
11215,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11216,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11217,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11218,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11219,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11220,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11221,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11222,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11223,구의동,강변현대하이엘,서울특별시 광진구 강변역로4길,공동주택,공동주택(아파트)외 1,1051.72,1889.0
11224,구의동,,서울특별시 광진구 광나루로40길,공동주택,공동주택,146.36,227.1
11225,구의동,,서울특별시 광진구 광나루로40길,공동주택,공동주택,146.36,227.1
11226,구의동,,서울특별시 광진구 자양로44길,공동주택,다세대주택(9세대),216.99,384.96
11227,구의동,,서울특별시 광진구 자양로52길,공동주택,다세대주택,54.12,85.2924090640721
11228,구의동,,서울특별시 광진구 자양로52길,공동주택,다세대주택,54.12,85.2924090640721
11229,구의동,,서울특별시 광진구 자양로52길,공동주택,다세대주택,54.12,85.2924090640721
11230,중곡동,,서울특별시 광진구 용마산로36길,공동주택,연립주택,231.29,571.0
11231,중곡동,삼성하이츠빌라,서울특별시 광진구 용마산로8다길,공동주택,연립주택(8세대),241.6,403.5
11232,중곡동,삼성하이츠빌라,서울특별시 광진구 용마산로8다길,공동주택,연립주택(8세대),241.6,403.5
11233,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11234,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11235,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11236,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11237,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11238,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11239,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11240,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11241,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11242,구의동,,서울특별시 광진구 광나루로52길,공동주택,도시형생활주택단지형다세대(10세대),85.42,171.6
11243,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11244,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11245,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11246,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11247,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11248,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11249,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11250,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11251,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11252,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11253,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11254,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11255,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11256,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11257,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11258,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11259,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11260,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11261,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11262,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11263,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11264,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11265,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11266,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11267,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11268,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11269,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11270,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11271,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11272,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11273,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11274,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11275,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11276,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11277,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11278,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11279,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11280,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11281,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11282,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11283,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11284,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11285,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11286,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11287,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11288,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11289,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11290,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11291,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11292,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11293,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11294,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11295,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11296,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11297,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11298,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11299,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11300,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11301,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11302,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11303,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11304,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11305,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11306,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11307,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11308,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11309,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11310,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11311,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11312,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11313,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11314,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11315,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11316,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11317,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11318,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11319,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11320,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11321,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11322,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11323,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11324,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11325,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11326,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11327,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11328,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11329,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11330,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11331,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11332,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11333,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11334,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11335,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11336,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11337,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11338,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11339,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11340,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11341,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11342,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11343,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11344,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11345,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11346,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11347,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11348,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11349,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11350,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11351,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11352,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11353,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11354,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11355,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11356,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11357,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11358,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11359,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11360,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11361,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11362,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11363,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11364,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11365,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11366,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11367,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11368,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11369,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11370,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11371,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11372,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11373,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
11374,광장동,광장힐스테이트,서울특별시 광진구 아차산로,공동주택,공동주택(아파트),969.13,21770.839425212864
