행정동_명칭,행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시
용문동,401513476,1012708.0,1604.0,300.0,133.0,108.0,2929.0,14062.0,31120.0,73250.0,87875.0,65109.0,56158.0,55423.0,60661.0,59651.0,61453.0,65684.0,70433.0,67987.0,72865.0,52270.0,38040.0,34706.0,28477.0,12410.0
용산2가동,401510928,5492055.0,20398.0,7205.0,4419.0,4776.0,19438.0,58511.0,108250.0,271154.0,395512.0,289786.0,220162.0,217251.0,255313.0,280439.0,289738.0,338905.0,400478.0,416596.0,477429.0,355261.0,326120.0,350390.0,267307.0,117217.0
용신동,402613484,23294536.0,99675.0,26766.0,13366.0,10963.0,45901.0,353344.0,457724.0,1042855.0,1631177.0,1111180.0,1069157.0,1242431.0,1396064.0,1501628.0,1562878.0,1733098.0,1909372.0,2107978.0,2389109.0,1183118.0,815810.0,752740.0,553033.0,285169.0
우이동,403702936,5351505.0,4515.0,970.0,827.0,809.0,79125.0,112658.0,197378.0,506109.0,560221.0,353268.0,280382.0,275987.0,315490.0,333226.0,343411.0,355683.0,366408.0,356087.0,310291.0,204196.0,153412.0,126159.0,85825.0,29068.0
우장산동,406250936,10499278.0,30164.0,5505.0,5130.0,3717.0,23115.0,87987.0,207732.0,590799.0,700563.0,432390.0,395904.0,443722.0,501722.0,529746.0,565231.0,668472.0,759675.0,988865.0,1250796.0,642010.0,527196.0,542446.0,438931.0,157460.0
원효로1동,401518208,2757893.0,6524.0,946.0,423.0,377.0,5118.0,25024.0,62961.0,190201.0,294722.0,179734.0,138876.0,134370.0,147490.0,152588.0,154821.0,163664.0,176889.0,192514.0,262379.0,146068.0,102043.0,100653.0,78224.0,41284.0
원효로2동,401512748,1841731.0,3146.0,25.0,1.0,0.0,2997.0,26367.0,62114.0,172914.0,212647.0,128414.0,96250.0,92216.0,94752.0,96725.0,90243.0,99309.0,124194.0,143080.0,173287.0,79209.0,49902.0,45333.0,32819.0,15787.0
월계1동,404422564,4541403.0,23235.0,1529.0,151.0,1478.0,18074.0,46465.0,103542.0,264475.0,320882.0,223924.0,188355.0,198470.0,217649.0,238110.0,245626.0,275528.0,339302.0,361971.0,402542.0,324669.0,227343.0,221279.0,183016.0,113788.0
월계2동,404422928,4134733.0,4864.0,379.0,197.0,284.0,26390.0,102321.0,193056.0,452984.0,446765.0,294949.0,237448.0,228729.0,246640.0,235977.0,224858.0,268665.0,309466.0,241300.0,206396.0,135314.0,96671.0,86782.0,66941.0,27357.0
월계3동,404423292,4093754.0,7032.0,889.0,559.0,1299.0,35219.0,79233.0,177394.0,478006.0,458514.0,261045.0,200176.0,200695.0,218585.0,223451.0,220465.0,230278.0,256023.0,253468.0,246974.0,170300.0,124485.0,118233.0,92331.0,39100.0
월곡1동,403337844,3689200.0,16949.0,1445.0,100.0,79.0,14819.0,50384.0,112650.0,259076.0,314416.0,216880.0,190031.0,192050.0,208368.0,202787.0,199387.0,233515.0,282640.0,248602.0,262071.0,203774.0,158436.0,145458.0,118631.0,56652.0
월곡2동,403338208,7951954.0,17109.0,1097.0,546.0,375.0,17671.0,152372.0,286330.0,799165.0,979971.0,552359.0,400916.0,388831.0,408019.0,416607.0,406129.0,413348.0,472942.0,499566.0,608174.0,380695.0,256693.0,241548.0,166439.0,85052.0
위례동,409165848,4349136.0,15269.0,13610.0,11089.0,9180.0,33535.0,69264.0,200038.0,525506.0,479785.0,299668.0,212400.0,189419.0,206919.0,204581.0,189372.0,210006.0,257766.0,275822.0,297717.0,211558.0,142641.0,137933.0,121027.0,35031.0
은천동,408072392,4703071.0,12433.0,1571.0,1517.0,1472.0,38601.0,82095.0,136336.0,360828.0,401758.0,271634.0,216987.0,209144.0,232769.0,242300.0,242033.0,267784.0,326550.0,314213.0,367974.0,295346.0,220574.0,206938.0,171786.0,80428.0
을지로동,401149840,17584576.0,69096.0,6029.0,2280.0,1882.0,3988.0,44323.0,78475.0,167187.0,324246.0,367792.0,450060.0,607697.0,692264.0,791515.0,915049.0,1038545.0,1267464.0,2385574.0,3572108.0,1466671.0,1022652.0,1062255.0,820061.0,427363.0
응봉동,401877112,1604900.0,1969.0,13.0,0.0,0.0,2993.0,26132.0,65035.0,187294.0,226842.0,144566.0,101067.0,90546.0,89620.0,89053.0,83209.0,91776.0,95140.0,85831.0,76414.0,51715.0,36404.0,27762.0,21504.0,10015.0
응암1동,404789476,5777412.0,22523.0,710.0,0.0,0.0,49476.0,96826.0,189762.0,426564.0,491220.0,345247.0,274840.0,276201.0,298285.0,306923.0,300669.0,326244.0,363312.0,386263.0,445161.0,358512.0,263788.0,247158.0,202804.0,104924.0
응암2동,404789840,2112509.0,3982.0,786.0,2.0,0.0,9883.0,42753.0,128350.0,271554.0,258385.0,171880.0,126618.0,115374.0,115480.0,114037.0,105948.0,109678.0,118792.0,110520.0,103695.0,69362.0,48243.0,41002.0,30594.0,15591.0
응암3동,404794572,3806196.0,15121.0,3170.0,1398.0,1136.0,34735.0,50910.0,113860.0,241758.0,305199.0,228880.0,195222.0,197563.0,218112.0,222652.0,211068.0,236246.0,266458.0,260460.0,290041.0,228995.0,158962.0,147933.0,122477.0,53840.0
이문1동,402616396,4139788.0,11727.0,3385.0,1194.0,1210.0,25671.0,62442.0,122677.0,286077.0,386860.0,238699.0,197618.0,208352.0,238705.0,248869.0,244384.0,275532.0,322555.0,333300.0,272091.0,183433.0,146956.0,148149.0,127311.0,52591.0
이문2동,402616760,3128950.0,4612.0,730.0,576.0,337.0,20839.0,87326.0,150913.0,419851.0,489937.0,248967.0,176803.0,155199.0,160162.0,159782.0,138137.0,133230.0,142421.0,151346.0,158520.0,116714.0,73702.0,62641.0,49062.0,27143.0
이촌1동,401514932,1965219.0,7025.0,188.0,120.0,57.0,428.0,13590.0,41699.0,103652.0,132236.0,112719.0,107466.0,107254.0,120775.0,124518.0,128006.0,138806.0,156516.0,155154.0,141190.0,109350.0,87439.0,85292.0,61987.0,29752.0
이촌2동,401515296,991004.0,3007.0,279.0,180.0,52.0,626.0,11227.0,33860.0,86129.0,86232.0,63084.0,49771.0,46166.0,47671.0,48107.0,50320.0,56468.0,64077.0,68386.0,68163.0,54812.0,51857.0,49092.0,35490.0,15948.0
이태원1동,401515660,6234938.0,48399.0,11750.0,10075.0,10133.0,23480.0,159508.0,141398.0,185746.0,285058.0,229738.0,187544.0,205969.0,241880.0,273295.0,304903.0,360363.0,431702.0,491524.0,552339.0,434935.0,414127.0,483552.0,450393.0,297127.0
이태원2동,401516024,1472906.0,7962.0,885.0,61.0,8.0,1351.0,11552.0,32425.0,73008.0,107066.0,90478.0,74652.0,75137.0,80324.0,83385.0,88858.0,95669.0,108250.0,109983.0,114042.0,86212.0,68980.0,71298.0,65851.0,25469.0
이화동,400787296,16140595.0,53761.0,9580.0,3082.0,1671.0,21519.0,91496.0,174558.0,409175.0,561337.0,498027.0,551335.0,643053.0,671207.0,727552.0,890814.0,1200105.0,1377184.0,1608759.0,1746086.0,1020979.0,1023265.0,1314159.0,1136472.0,405419.0
인수동,403703300,3077129.0,5050.0,633.0,3.0,0.0,55459.0,74323.0,124819.0,275755.0,309658.0,215329.0,176982.0,178742.0,181419.0,188421.0,178015.0,183620.0,191677.0,192446.0,173555.0,127681.0,87785.0,73184.0,56922.0,25651.0
인헌동,408066568,11293378.0,11790.0,1117.0,796.0,1887.0,13128.0,152747.0,385257.0,1085225.0,1664372.0,1065380.0,607019.0,526511.0,571561.0,569342.0,520441.0,530827.0,603929.0,673219.0,730310.0,464438.0,358677.0,346259.0,272141.0,137005.0
일원1동,408798572,1201882.0,1077.0,0.0,0.0,0.0,6461.0,13167.0,39235.0,105766.0,128957.0,89208.0,67016.0,60011.0,65350.0,67641.0,64044.0,73692.0,93311.0,103346.0,74124.0,43709.0,33823.0,31380.0,25958.0,14606.0
일원2동,408798936,4317942.0,3986.0,658.0,447.0,553.0,8807.0,53413.0,147186.0,376072.0,474684.0,297165.0,228657.0,210882.0,212635.0,223794.0,218771.0,261355.0,318837.0,349013.0,380840.0,186287.0,129190.0,113683.0,87639.0,33388.0
일원본동,408798208,5823645.0,9999.0,2310.0,950.0,540.0,3747.0,40246.0,179404.0,472471.0,470605.0,336452.0,322970.0,328545.0,340083.0,313568.0,329540.0,424922.0,567027.0,648545.0,382003.0,229152.0,153701.0,115061.0,101673.0,50131.0
자양1동,402243296,2089438.0,9567.0,2908.0,1348.0,710.0,5054.0,23200.0,71631.0,176485.0,236779.0,164516.0,116084.0,106897.0,111493.0,115997.0,111244.0,112929.0,126314.0,128925.0,148765.0,96424.0,72162.0,67574.0,52900.0,29532.0
자양2동,402243660,2276670.0,3295.0,660.0,259.0,133.0,37849.0,59342.0,99903.0,218422.0,299737.0,184399.0,116915.0,104752.0,114425.0,117470.0,109716.0,111288.0,128212.0,126483.0,137735.0,91423.0,69042.0,63765.0,55442.0,26003.0
자양3동,402244024,2162027.0,5118.0,763.0,326.0,222.0,7050.0,17947.0,51733.0,128598.0,175124.0,112928.0,86291.0,86221.0,102790.0,108430.0,113047.0,129287.0,147830.0,157354.0,188585.0,155514.0,124396.0,117452.0,98992.0,46029.0
자양4동,402244388,5129717.0,25444.0,8683.0,4994.0,4771.0,19040.0,85228.0,152608.0,324418.0,461135.0,323743.0,204349.0,183569.0,197713.0,208547.0,215582.0,255468.0,304309.0,351243.0,411150.0,335159.0,304541.0,325438.0,280460.0,142125.0
잠실2동,409164756,8541968.0,31793.0,6170.0,3716.0,2898.0,16535.0,86700.0,222831.0,699014.0,968012.0,627455.0,422965.0,403401.0,431294.0,439249.0,407021.0,453147.0,495677.0,540435.0,554442.0,398059.0,367976.0,400651.0,377104.0,185423.0
잠실3동,409165120,6101889.0,66227.0,11610.0,4940.0,2337.0,36760.0,60274.0,110986.0,247092.0,368230.0,261090.0,197994.0,206770.0,246209.0,276495.0,296842.0,355924.0,415883.0,487192.0,618532.0,494261.0,413110.0,415539.0,334085.0,173507.0
잠실4동,409163300,7189758.0,8738.0,1287.0,778.0,841.0,2659.0,66274.0,183655.0,591655.0,774207.0,485481.0,379513.0,377593.0,384620.0,370798.0,387086.0,428187.0,528204.0,631893.0,628507.0,299698.0,229234.0,205404.0,154141.0,69305.0
잠실6동,409164028,35291288.0,102249.0,7612.0,3288.0,2215.0,9511.0,193062.0,647302.0,1512510.0,2139659.0,1594270.0,1164170.0,1225239.0,1404803.0,1581567.0,1760437.0,2126331.0,2486598.0,3121485.0,3910459.0,2669278.0,2712936.0,2581264.0,1749367.0,585676.0
잠실7동,409164392,6847335.0,23554.0,1204.0,83.0,32.0,494.0,37005.0,122105.0,321699.0,451068.0,330172.0,240963.0,234175.0,264078.0,271528.0,286570.0,349892.0,477842.0,540368.0,545992.0,362523.0,430470.0,659777.0,723106.0,172635.0
잠실본동,409161844,5791010.0,47936.0,7977.0,1896.0,992.0,5906.0,86260.0,153223.0,410835.0,634201.0,421750.0,271155.0,261514.0,287976.0,299860.0,282635.0,309246.0,339760.0,374187.0,443676.0,297556.0,247685.0,252111.0,223216.0,129457.0
잠원동,408428020,4894040.0,37386.0,9279.0,3858.0,3802.0,9705.0,65479.0,138030.0,370134.0,460855.0,325989.0,242642.0,237600.0,250844.0,254157.0,251321.0,276307.0,330016.0,389393.0,386839.0,249566.0,175717.0,186707.0,152773.0,85641.0
장안1동,402615668,6006908.0,31547.0,1765.0,1069.0,1586.0,13656.0,74752.0,181429.0,410462.0,543326.0,342257.0,255933.0,244589.0,264164.0,279915.0,277436.0,297276.0,350403.0,441544.0,616881.0,462806.0,291637.0,269849.0,227497.0,125129.0
장안2동,402616032,4893058.0,13260.0,570.0,38.0,15.0,26354.0,97129.0,185423.0,477580.0,512787.0,308846.0,244931.0,234944.0,255441.0,250870.0,242316.0,255739.0,304266.0,312895.0,345357.0,257994.0,182064.0,172959.0,154226.0,57054.0
장위1동,403339664,3009859.0,3364.0,477.0,299.0,245.0,35298.0,76940.0,157124.0,338885.0,370715.0,242869.0,185305.0,170095.0,173286.0,173929.0,157042.0,153704.0,156995.0,156001.0,140620.0,123668.0,77075.0,57572.0,40496.0,17855.0
장위2동,403340028,5003592.0,13338.0,1673.0,954.0,861.0,21108.0,96671.0,212544.0,554899.0,641865.0,350758.0,250662.0,229361.0,246398.0,256087.0,249468.0,239397.0,257704.0,290874.0,326731.0,271986.0,161903.0,149203.0,119215.0,59932.0
장위3동,403340392,2125264.0,8463.0,1212.0,257.0,173.0,26605.0,31742.0,90578.0,237570.0,234415.0,133347.0,106110.0,104722.0,112349.0,109894.0,110609.0,124270.0,132853.0,136525.0,129859.0,100513.0,64837.0,59774.0,45079.0,23508.0
장지동,409165484,9109368.0,15090.0,12180.0,8309.0,2933.0,46484.0,121967.0,317756.0,803382.0,992739.0,559781.0,382696.0,355424.0,391750.0,406435.0,405802.0,471829.0,622665.0,770407.0,841448.0,494283.0,417889.0,352202.0,233060.0,82857.0
장충동,401149112,4340602.0,8003.0,1593.0,455.0,592.0,1050.0,26208.0,53399.0,105259.0,151342.0,123943.0,130512.0,173668.0,184487.0,214269.0,276208.0,288855.0,360743.0,496730.0,622712.0,298641.0,249504.0,297513.0,209858.0,65058.0
전농1동,402614212,17161391.0,58660.0,5906.0,2075.0,1362.0,35959.0,267964.0,379828.0,984779.0,1390128.0,875229.0,850877.0,853675.0,1005240.0,1094684.0,1055130.0,1212098.0,1385957.0,1367463.0,1374907.0,910400.0,753803.0,614966.0,450286.0,230015.0
전농2동,402614576,3040667.0,4922.0,107.0,73.0,79.0,14183.0,61259.0,123614.0,279902.0,316230.0,206617.0,171038.0,163572.0,178751.0,173836.0,160700.0,179918.0,227710.0,192279.0,190789.0,121197.0,90504.0,83793.0,72665.0,26929.0
정릉1동,403334568,4051205.0,11278.0,1226.0,9.0,10.0,26221.0,61764.0,136005.0,363908.0,448505.0,299404.0,232063.0,228154.0,237062.0,235867.0,221676.0,230163.0,248187.0,254710.0,250993.0,177989.0,127267.0,117155.0,94560.0,47029.0
정릉2동,403334932,3531810.0,9348.0,1237.0,82.0,44.0,25596.0,87702.0,160522.0,373686.0,402799.0,278941.0,229441.0,203300.0,200879.0,205293.0,188960.0,179889.0,190243.0,195326.0,182663.0,130621.0,93886.0,86023.0,72183.0,33146.0
정릉3동,403335296,2712528.0,12095.0,1185.0,52.0,58.0,7002.0,21914.0,51908.0,106740.0,136722.0,116316.0,111177.0,127998.0,140448.0,167179.0,188604.0,224167.0,315588.0,298160.0,204189.0,123987.0,105328.0,108406.0,100860.0,42445.0
정릉4동,403335660,6229068.0,11429.0,545.0,0.0,229.0,46605.0,100712.0,213123.0,555574.0,644262.0,439994.0,356667.0,346550.0,362770.0,364169.0,349869.0,351445.0,400053.0,426606.0,400972.0,285610.0,200335.0,171049.0,135946.0,64554.0
제기동,402613848,9736465.0,40740.0,5244.0,2815.0,2257.0,55209.0,157255.0,257266.0,579927.0,797978.0,543168.0,478612.0,528391.0,586448.0,624281.0,612746.0,684803.0,760032.0,781705.0,754871.0,443198.0,319521.0,312533.0,261758.0,145707.0
조원동,408070208,8792256.0,47880.0,2475.0,1825.0,1948.0,47273.0,115332.0,195498.0,409026.0,625198.0,368804.0,274366.0,257576.0,292541.0,329369.0,347522.0,426914.0,523650.0,659873.0,952861.0,834743.0,600000.0,603209.0,543129.0,331244.0
"종로1,2,3,4가동",400786204,55700851.0,344666.0,131126.0,52707.0,51129.0,77635.0,264118.0,369428.0,749032.0,1322999.0,1206376.0,1365401.0,1903970.0,2396959.0,2870447.0,3398868.0,4099929.0,4670671.0,6372901.0,8001920.0,4290580.0,3645943.0,3966091.0,2829607.0,1318348.0
"종로5,6가동",400786932,21487964.0,45259.0,15672.0,7690.0,7369.0,25651.0,238809.0,211329.0,365093.0,557566.0,613093.0,762820.0,1019202.0,1266091.0,1455283.0,1695009.0,1889911.0,2082620.0,2600881.0,2464094.0,1351337.0,986565.0,955054.0,623507.0,248059.0
종암동,403342576,6206689.0,25178.0,2671.0,919.0,963.0,61303.0,136321.0,234531.0,504698.0,585725.0,413538.0,344998.0,323668.0,347600.0,354807.0,333656.0,373492.0,379746.0,390165.0,401018.0,305517.0,221364.0,204615.0,169077.0,91119.0
중계1동,404426204,2030357.0,4398.0,125.0,2.0,0.0,3121.0,28449.0,80716.0,191351.0,161602.0,105776.0,90698.0,92233.0,107238.0,104457.0,96838.0,113524.0,139315.0,132460.0,129315.0,93786.0,90001.0,102645.0,135784.0,26523.0
"중계2,3동",404432392,7777761.0,17708.0,3495.0,2092.0,2742.0,36463.0,148274.0,348065.0,885816.0,919688.0,549171.0,401058.0,379912.0,437732.0,410918.0,361266.0,417791.0,507105.0,475126.0,449597.0,312635.0,227924.0,218883.0,189462.0,74838.0
중계4동,404427296,2280260.0,11982.0,85.0,0.0,0.0,3955.0,20439.0,44079.0,121047.0,132629.0,99267.0,80036.0,87793.0,106610.0,116068.0,108153.0,128393.0,158780.0,169643.0,213760.0,202874.0,137827.0,136138.0,125642.0,75060.0
중계본동,404425840,2688277.0,5952.0,138.0,1.0,0.0,3360.0,48333.0,118374.0,269351.0,214945.0,147026.0,120059.0,123204.0,142796.0,142332.0,125198.0,139381.0,186981.0,171917.0,174104.0,116694.0,104327.0,124062.0,179653.0,30089.0
중곡1동,402240020,1485387.0,15794.0,6903.0,2758.0,3233.0,22568.0,47476.0,55658.0,108669.0,139402.0,99520.0,75921.0,70563.0,76121.0,80270.0,73093.0,70817.0,75696.0,91259.0,104902.0,83284.0,57787.0,54405.0,43943.0,25345.0
중곡2동,402240384,2016330.0,9290.0,2163.0,1422.0,1387.0,24693.0,44677.0,73121.0,147164.0,202274.0,149634.0,110361.0,102800.0,108178.0,112665.0,103095.0,106849.0,118240.0,123609.0,136142.0,106473.0,77866.0,74519.0,55086.0,24622.0
중곡3동,402240748,5209733.0,9208.0,2093.0,1189.0,948.0,21124.0,117782.0,217296.0,486718.0,668408.0,431070.0,283646.0,260354.0,271436.0,261288.0,243169.0,252411.0,328372.0,339069.0,363150.0,230264.0,154991.0,130685.0,98367.0,36695.0
중곡4동,402241112,1228397.0,3849.0,10.0,0.0,0.0,4359.0,11536.0,57857.0,113471.0,118892.0,82683.0,66101.0,61330.0,66750.0,67648.0,66119.0,69483.0,78218.0,78916.0,82565.0,67695.0,44681.0,41559.0,31764.0,12911.0
중림동,401152752,1571659.0,9676.0,3573.0,1385.0,983.0,4263.0,23809.0,46813.0,92053.0,138543.0,90378.0,72555.0,73226.0,78994.0,80903.0,78988.0,90351.0,107177.0,119683.0,150192.0,90393.0,65912.0,66320.0,54467.0,31022.0
중앙동,408066204,3156749.0,36807.0,5864.0,4009.0,2301.0,33731.0,52112.0,80753.0,194389.0,248946.0,197669.0,157849.0,141517.0,160153.0,168839.0,156068.0,171599.0,187820.0,199914.0,227444.0,194949.0,155297.0,153610.0,142693.0,82416.0
중화1동,402970204,1230639.0,11023.0,3293.0,1042.0,1081.0,9267.0,15306.0,38970.0,85169.0,116168.0,79634.0,62093.0,60459.0,67998.0,68516.0,66524.0,68581.0,77928.0,81976.0,88108.0,76847.0,50586.0,44494.0,36312.0,19264.0
중화2동,402970568,7993112.0,23281.0,3651.0,3352.0,6190.0,64456.0,209712.0,345595.0,811506.0,1023036.0,603075.0,410202.0,382890.0,405653.0,400243.0,363541.0,367440.0,409734.0,455510.0,521198.0,386117.0,261464.0,242069.0,193354.0,99843.0
증산동,404792388,6089684.0,22615.0,3887.0,834.0,50.0,18562.0,126979.0,281090.0,622048.0,779515.0,457501.0,317658.0,280832.0,297972.0,296137.0,271447.0,281713.0,320548.0,347714.0,415167.0,310992.0,205309.0,187747.0,161700.0,81667.0
진관동,404793844,14393040.0,48868.0,9170.0,5289.0,2723.0,46669.0,200541.0,597826.0,1601967.0,1487711.0,931696.0,746621.0,717143.0,753209.0,740417.0,772961.0,892597.0,1016901.0,958644.0,865899.0,623651.0,474155.0,424943.0,330706.0,142733.0
창1동,404061476,14614966.0,44279.0,4130.0,589.0,340.0,15773.0,308293.0,702037.0,1707352.0,1751815.0,1081961.0,781542.0,704537.0,726551.0,680874.0,631270.0,652403.0,742091.0,803631.0,899243.0,761465.0,522063.0,471444.0,395296.0,225987.0
창2동,404061840,2459348.0,8380.0,1106.0,328.0,419.0,23178.0,55974.0,108895.0,277562.0,293305.0,187027.0,141997.0,130530.0,134640.0,131544.0,121963.0,122155.0,127353.0,137163.0,143231.0,108925.0,76088.0,59623.0,44840.0,23122.0
창3동,404062204,1686603.0,4375.0,1.0,0.0,0.0,2019.0,39557.0,69524.0,180862.0,198013.0,124791.0,98351.0,92088.0,97797.0,98760.0,92751.0,89748.0,95254.0,103339.0,95126.0,70953.0,50853.0,39454.0,28132.0,14855.0
창4동,404062568,3999752.0,20558.0,25.0,1.0,0.0,4069.0,35564.0,95758.0,257282.0,293206.0,204202.0,172613.0,178618.0,205765.0,214572.0,211586.0,251632.0,313054.0,298843.0,344621.0,270165.0,193424.0,180006.0,161058.0,93130.0
창5동,404062932,10718427.0,28687.0,2832.0,664.0,599.0,23663.0,189076.0,470781.0,1096481.0,1042532.0,674389.0,562015.0,550219.0,586539.0,576907.0,549687.0,609285.0,685796.0,723510.0,753469.0,479981.0,369776.0,347397.0,265319.0,128823.0
창신1동,400788388,3450511.0,61796.0,34909.0,22555.0,25855.0,66626.0,102412.0,94524.0,125871.0,192667.0,171833.0,157081.0,168326.0,197470.0,193689.0,206277.0,225395.0,234662.0,234281.0,229288.0,179026.0,143578.0,149268.0,139051.0,94071.0
창신2동,400788752,46393.0,57.0,0.0,0.0,0.0,0.0,235.0,1897.0,2306.0,3752.0,2611.0,2556.0,2372.0,2578.0,2689.0,2689.0,2990.0,3244.0,3079.0,3130.0,2935.0,3186.0,2218.0,1308.0,561.0
창신3동,400789116,1559807.0,609.0,6.0,0.0,0.0,1238.0,31444.0,76831.0,197580.0,230893.0,130828.0,92197.0,80691.0,81053.0,78764.0,71119.0,78990.0,97108.0,84622.0,74484.0,50635.0,42097.0,28665.0,20923.0,9030.0
천연동,405150928,5922194.0,7100.0,1226.0,617.0,517.0,47192.0,134148.0,197068.0,454659.0,575772.0,457493.0,357657.0,353760.0,379958.0,367168.0,354739.0,372790.0,405311.0,400439.0,392535.0,226309.0,158647.0,136916.0,98031.0,42142.0
천호1동,409522204,4393552.0,5959.0,938.0,1401.0,706.0,10150.0,103647.0,202220.0,520991.0,549637.0,331238.0,252882.0,233593.0,250235.0,244742.0,217567.0,220348.0,232853.0,243694.0,252973.0,160432.0,116589.0,117139.0,90021.0,33597.0
천호2동,409526572,3758143.0,37233.0,6148.0,1759.0,1099.0,5633.0,34780.0,92353.0,220020.0,257890.0,167655.0,135631.0,143975.0,167147.0,184462.0,184540.0,212577.0,244904.0,280077.0,339357.0,304086.0,222408.0,212008.0,182381.0,120020.0
천호3동,409522932,1613402.0,9693.0,3262.0,4958.0,1332.0,23204.0,41704.0,46297.0,85228.0,118525.0,89242.0,80503.0,78029.0,83529.0,86109.0,84181.0,92827.0,99929.0,110257.0,119473.0,92901.0,81356.0,79902.0,66058.0,34903.0
청구동,401154208,838782.0,8887.0,1174.0,314.0,218.0,151.0,5460.0,13011.0,27976.0,53596.0,39186.0,34837.0,34749.0,40214.0,42519.0,45514.0,49816.0,58550.0,61738.0,79905.0,63320.0,50106.0,50713.0,47724.0,29104.0
청담동,408800392,6610867.0,42146.0,7475.0,5296.0,5147.0,15987.0,72315.0,124203.0,265448.0,559387.0,491442.0,285128.0,269281.0,280479.0,306746.0,329094.0,382428.0,435773.0,541416.0,714958.0,446964.0,310938.0,334163.0,266807.0,117846.0
청량리동,402613120,4167901.0,19182.0,6425.0,2257.0,2268.0,50917.0,78728.0,127870.0,247006.0,350037.0,245871.0,215128.0,206482.0,235640.0,240388.0,236051.0,259478.0,293058.0,289667.0,307217.0,225440.0,182579.0,152772.0,124002.0,69438.0
청룡동,408073120,28515201.0,65795.0,2609.0,2129.0,4567.0,64810.0,550484.0,910646.0,2548553.0,3758084.0,2491301.0,1520294.0,1322976.0,1453341.0,1500500.0,1330608.0,1378172.0,1515203.0,1649917.0,1824990.0,1221703.0,1023818.0,1040824.0,892960.0,440917.0
청림동,408063656,1327762.0,714.0,1.0,0.0,0.0,2702.0,27002.0,76184.0,195958.0,191584.0,119085.0,85848.0,73636.0,71645.0,70796.0,60283.0,58226.0,61100.0,63091.0,61388.0,40621.0,26742.0,20097.0,14049.0,7010.0
청운효자동,400790208,2583194.0,1409.0,57.0,2.0,0.0,2727.0,16385.0,52115.0,120228.0,161373.0,126780.0,112295.0,133098.0,155543.0,170602.0,186930.0,238969.0,284371.0,249992.0,230416.0,123192.0,87412.0,73641.0,42740.0,12917.0
청파동,401517844,2483973.0,3610.0,933.0,170.0,879.0,4822.0,22076.0,59832.0,160818.0,229943.0,179228.0,147636.0,133040.0,137805.0,145822.0,144486.0,148431.0,185702.0,163968.0,169853.0,124341.0,100952.0,101874.0,82175.0,35577.0
충현동,405158572,14766900.0,36926.0,6639.0,2587.0,1716.0,14275.0,111748.0,279334.0,695329.0,1021546.0,678413.0,555616.0,634913.0,643788.0,657046.0,719404.0,826018.0,991743.0,1602750.0,2612684.0,834734.0,620882.0,601645.0,431041.0,186123.0
평창동,400784384,2960278.0,7381.0,484.0,1.0,0.0,9567.0,37399.0,91893.0,220635.0,211771.0,179953.0,163119.0,163985.0,176394.0,185368.0,197509.0,216991.0,234847.0,250007.0,204897.0,125901.0,94399.0,92081.0,71464.0,24232.0
풍납1동,409154564,1195931.0,3192.0,1957.0,569.0,872.0,17220.0,54610.0,69437.0,109570.0,136517.0,87339.0,53637.0,47000.0,53709.0,65281.0,51262.0,51001.0,55339.0,60522.0,69786.0,55284.0,44464.0,53092.0,34932.0,19339.0
풍납2동,409154928,2246987.0,2387.0,961.0,657.0,578.0,7619.0,46048.0,76786.0,179898.0,191142.0,139348.0,110059.0,111485.0,111413.0,110442.0,118565.0,155401.0,194131.0,209333.0,175014.0,94317.0,70397.0,55855.0,46817.0,38334.0
필동,401148748,9577856.0,29279.0,6766.0,3605.0,2727.0,5825.0,47484.0,72302.0,148278.0,250040.0,231196.0,242500.0,317553.0,360099.0,434807.0,516696.0,596666.0,722019.0,1106174.0,1717218.0,831397.0,614244.0,619715.0,470982.0,230284.0
하계1동,404425112,3651132.0,24606.0,2754.0,677.0,3530.0,17917.0,41358.0,89351.0,211309.0,223879.0,182041.0,172236.0,176254.0,200819.0,194622.0,206452.0,252876.0,307067.0,270236.0,288549.0,228948.0,177031.0,163166.0,144524.0,70930.0
하계2동,404425476,7750512.0,14516.0,2928.0,2477.0,2564.0,22591.0,131360.0,337362.0,919736.0,972308.0,574683.0,422323.0,402033.0,429631.0,405703.0,383906.0,419332.0,472806.0,474201.0,433987.0,284200.0,221817.0,194724.0,159929.0,65395.0
한강로동,401518572,29132779.0,119127.0,18168.0,8675.0,5790.0,18463.0,144354.0,360518.0,1027067.0,1631374.0,1195531.0,953873.0,1193852.0,1295327.0,1463764.0,1484195.0,1876097.0,2241436.0,2925658.0,3689978.0,1999653.0,1770035.0,1778454.0,1300166.0,631224.0
한남동,401518936,12372158.0,83370.0,19980.0,10834.0,11415.0,23215.0,118395.0,209156.0,490972.0,768000.0,658164.0,474400.0,474094.0,515476.0,549348.0,604200.0,730498.0,886898.0,1160527.0,1274562.0,856702.0,706839.0,758127.0,700628.0,286358.0
