2019,서대문구,홍은2동,808988.4936288089
2019,서초구,반포2동,809563.92625
2019,서초구,반포3동,808045.7221818182
2019,서초구,반포4동,809369.3380830671
2019,서초구,방배2동,808873.275902439
2019,서초구,방배3동,809399.4674094708
2019,서초구,방배본동,809385.981209564
2019,서초구,서초3동,809069.8853123959
2019,서초구,서초동,811698.3559046283
2019,서초구,양재2동,811509.0925501433
2019,성동구,송정동,808965.6463841808
2019,성동구,옥수동,809453.4022151484
2019,성동구,용답동,809321.9706004141
2019,성북구,돈암1동,808783.5365476189
2019,성북구,성북동,807855.4453333333
2019,성북구,월곡2동,809020.6590820584
2019,성북구,장위2동,809850.076096181
2019,성북구,정릉3동,810516.1954558205
2019,송파구,문정2동,809310.544091943
2019,송파구,송파2동,809160.6618131101
2019,송파구,잠실6동,809236.7185250538
2019,송파구,잠실7동,808366.513974359
2019,송파구,풍납1동,809235.0598840581
2019,양천구,신월3동,808358.8615469614
2019,양천구,신월4동,809781.5595238095
2019,양천구,신월5동,809040.3165811966
2019,양천구,신월7동,811035.9087593424
2019,영등포구,당산2동,808844.6941244573
2019,영등포구,대림2동,809118.8780502216
2019,영등포구,양평1동,808777.1383933517
2019,영등포구,여의동,809096.4695328348
2019,영등포구,영등포동,809123.9477492403
2019,용산구,용산2가동,808362.2412716764
2019,용산구,이촌1동,810253.750128836
2019,용산구,이태원2동,808127.3597448166
2019,용산구,한남동,809192.3307457716
2019,은평구,구산동,808401.3490607735
2019,은평구,수색동,808512.9766853933
2019,은평구,증산동,808984.7604217926
2019,종로구,교남동,809065.0711360449
2019,종로구,사직동,808557.6417846155
2019,종로구,숭인2동,808664.091082251
2019,종로구,이화동,808402.9299653979
2019,종로구,종로1.2.3.4가동,808625.8574731247
2019,종로구,청운효자동,808222.8573647711
2019,종로구,평창동,808511.041747228
2019,종로구,혜화동,808435.4235359116
2019,중구,명동,808625.2010973347
2019,중구,소공동,808538.9071244636
2019,중구,약수동,808896.715988858
2019,중구,장충동,808707.3961485797
2019,중구,황학동,808524.0924861879
2019,중구,회현동,808155.6265424516
2019,중랑구,신내1동,809336.9572629097
2020,강남구,개포3동,810679.8443016759
2020,강남구,논현1동,809342.0047887324
2020,강남구,도곡2동,809139.011754123
2020,강남구,삼성1동,809250.0446560846
2020,강남구,세곡동,808993.9025638043
2020,강남구,신사동,811595.7556056338
2020,강남구,역삼1동,809052.2706464924
2020,강남구,일원1동,809834.3295356038
2020,강남구,청담동,810459.7924309393
2020,강동구,고덕2동,811977.9852325582
2020,강동구,상일2동,809638.6640157481
2020,강동구,천호2동,808347.590786207
2020,강서구,공항동,808457.6607860263
2020,강서구,발산1동,808943.6860103627
2020,강서구,방화2동,810640.6360220278
2020,강서구,화곡8동,808769.2751977402
2020,관악구,신림동,808335.7703438789
2020,관악구,행운동,809865.3985057472
2020,광진구,광장동,808557.27553719
2020,광진구,자양동,810368.8082644627
2020,구로구,개봉1동,808953.6832276656
2020,구로구,개봉3동,808507.99900156
2020,구로구,궁동,808872.0803825137
2020,구로구,신도림동,808999.5054227406
2020,구로구,오류2동,808398.603853058
2020,금천구,가산동,809179.6933334176
2020,금천구,독산1동,809287.4003309086
2020,금천구,시흥2동,809583.8631284917
2020,금천구,시흥3동,809578.4988203017
2020,노원구,공릉2동,809149.240780731
2020,노원구,상계1동,809595.789010989
2020,노원구,상계6.7동,808768.947840909
2020,노원구,월계3동,810359.1557567185
2020,도봉구,도봉1동,809026.7443715847
2020,도봉구,창2동,808889.8795628416
2020,동대문구,장안1동,810778.881512605
2020,동작구,노량진1동,809401.142173315
2020,동작구,사당2동,812764.226344239
2020,마포구,망원1동,810916.7343202417
2020,마포구,상암동,811476.7009807081
2020,마포구,합정동,810753.9405509642
2020,서대문구,신촌동,809206.0799453552
2020,서대문구,연희동,809061.4063851237
2020,서대문구,홍은2동,809364.5240866874
2020,서초구,반포2동,809806.5726490985
2020,서초구,반포3동,808446.8294017094
2020,서초구,반포4동,809640.1130491802
2020,서초구,방배2동,809262.3036789298
2020,서초구,방배3동,809666.7000547944
2020,서초구,방배본동,809661.3735754191
2020,서초구,서초3동,809429.6394575129
2020,서초구,서초동,811840.7688385268
2020,서초구,양재2동,811696.756169014
2020,성동구,송정동,809312.3275141243
2020,성동구,옥수동,809720.2888408694
2020,성동구,용답동,809570.7469121814
2020,성북구,돈암1동,809121.870568562
2020,성북구,성북동,808239.6543406594
2020,성북구,월곡2동,809379.265516266
2020,성북구,장위2동,810142.717237569
2020,성북구,정릉3동,810759.214198895
2020,송파구,문정2동,809589.9810803044
2020,송파구,송파2동,809452.6381641169
2020,송파구,잠실6동,809565.2214489188
2020,송파구,잠실7동,808704.7462884161
2020,송파구,풍납1동,809346.6577259476
2020,양천구,신월3동,808719.7533711048
2020,양천구,신월4동,810149.8134482759
2020,양천구,신월5동,809405.4146733669
2020,양천구,신월7동,811327.6460431655
2020,영등포구,당산2동,809120.6684507043
2020,영등포구,대림2동,809400.732072072
2020,영등포구,양평1동,809108.6450152905
2020,영등포구,여의동,809343.4476680311
2020,영등포구,영등포동,809382.2496068868
2020,용산구,용산2가동,808644.6050847457
2020,용산구,이촌1동,810499.1223019342
2020,용산구,이태원2동,808403.2559064328
2020,용산구,한남동,809455.3781965608
2020,은평구,구산동,808821.0125683061
2020,은평구,수색동,808934.8667924528
2020,은평구,증산동,809333.2655072465
2020,종로구,교남동,809316.8151884058
2020,종로구,사직동,808894.1997913043
2020,종로구,숭인2동,809018.6153551913
2020,종로구,이화동,808727.332601432
2020,종로구,종로1.2.3.4가동,808946.635344872
2020,종로구,청운효자동,808572.0023789766
2020,종로구,평창동,808840.9330550076
2020,종로구,혜화동,808767.2628961749
2020,중구,명동,808925.5060192838
2020,중구,소공동,808854.3026725404
2020,중구,약수동,809194.8638797814
2020,중구,장충동,808931.6716609444
2020,중구,황학동,808856.1257923498
2020,중구,회현동,808464.5792640537
2020,중랑구,신내1동,809632.7012527965
2021,강남구,개포3동,811038.8030681818
2021,강남구,논현1동,809646.159887324
2021,강남구,도곡2동,809534.5003508772
2021,강남구,삼성1동,809596.0598586572
2021,강남구,세곡동,809398.4087449433
2021,강남구,신사동,811865.945327511
2021,강남구,역삼1동,809423.6052222222
2021,강남구,일원1동,810265.8462123612
2021,강남구,청담동,810819.8994366197
2021,강동구,고덕2동,812401.0429394812
2021,강동구,상일2동,810313.3035294118
2021,강동구,천호2동,808733.133896104
2021,강서구,공항동,808870.8325528913
2021,강서구,발산1동,809369.0544134079
2021,강서구,방화2동,811100.4951745387
2021,강서구,화곡8동,809145.3766442953
2021,관악구,신림동,808718.2085878962
2021,관악구,행운동,810161.203744428
2021,광진구,광장동,808951.1788484849
2021,광진구,자양동,810692.4231609196
2021,구로구,개봉1동,809318.1419428571
2021,구로구,개봉3동,808886.6497633136
2021,구로구,궁동,809242.5640466927
2021,구로구,신도림동,809314.0859960553
2021,구로구,오류2동,808767.1368500399
2021,금천구,가산동,809467.3217751281
2021,금천구,독산1동,809683.6879081738
2021,금천구,시흥2동,810117.8057938718
2021,금천구,시흥3동,809942.3833918129
2021,노원구,공릉2동,809541.1886909714
2021,노원구,상계1동,810104.4041926346
2021,노원구,상계6.7동,809145.0253793104
2021,노원구,월계3동,810805.0720994476
2021,도봉구,도봉1동,809387.925078125
2021,도봉구,창2동,809250.9395068494
2021,동대문구,장안1동,811096.7508169014
2021,동작구,노량진1동,809748.2990152801
2021,동작구,사당2동,813170.0406232293
2021,마포구,망원1동,811341.4347068677
2021,마포구,상암동,811849.2462203423
2021,마포구,합정동,810936.2341310541
2021,서대문구,신촌동,809551.100466926
2021,서대문구,연희동,809438.2876160324
2021,서대문구,홍은2동,809748.074391892
2021,서초구,반포2동,810099.7552481203
2021,서초구,반포3동,808853.6043909774
2021,서초구,반포4동,809997.6926738794
2021,서초구,방배2동,809645.3223889739
2021,서초구,방배3동,809948.7049529781
2021,서초구,방배본동,810028.8413333333
2021,서초구,서초3동,809810.2356122202
2021,서초구,서초동,812202.8151212553
2021,서초구,양재2동,812080.5948545176
2021,성동구,송정동,809655.6551666667
2021,성동구,옥수동,810071.5693120114
2021,성동구,용답동,809929.6941802069
2021,성북구,돈암1동,809493.1695731707
2021,성북구,성북동,808646.066742532
2021,성북구,월곡2동,809743.0527123288
2021,성북구,장위2동,810502.7522222223
2021,성북구,정릉3동,811131.7920334261
2021,송파구,문정2동,809960.1573011058
2021,송파구,송파2동,809832.516101949
2021,송파구,잠실6동,809962.3088729337
2021,송파구,잠실7동,809133.8938271605
2021,송파구,풍납1동,809749.5360157791
2021,양천구,신월3동,809112.9402203857
2021,양천구,신월4동,810503.9754905335
2021,양천구,신월5동,809797.0918105849
2021,양천구,신월7동,811891.7178986866
2021,영등포구,당산2동,809492.3793696275
2021,영등포구,대림2동,809754.8481114551
2021,영등포구,양평1동,809462.5063561643
2021,영등포구,여의동,809756.2655067502
2021,영등포구,영등포동,809767.223798753
2021,용산구,용산2가동,809031.6307100592
2021,용산구,이촌1동,810846.7808203846
2021,용산구,이태원2동,808786.211988304
2021,용산구,한남동,809858.7179174965
2021,은평구,구산동,809246.2875068493
2021,은평구,수색동,809399.6974045802
2021,은평구,증산동,809692.5888248337
2021,종로구,교남동,809685.0662277092
2021,종로구,사직동,809314.9850714286
2021,종로구,숭인2동,809386.2601117318
2021,종로구,이화동,809021.0333064516
2021,종로구,종로1.2.3.4가동,809310.4864681934
2021,종로구,청운효자동,808947.6538630137
2021,종로구,평창동,809226.1446145738
2021,종로구,혜화동,809145.4230246914
2021,중구,명동,809277.8924349647
2021,중구,소공동,809194.1191082803
2021,중구,약수동,809561.0503081232
2021,중구,장충동,809318.7553282479
2021,중구,황학동,809197.980262295
2021,중구,회현동,808868.7466801313
2021,중랑구,신내1동,810034.5639734387
2022,강남구,개포3동,811446.0485633803
2022,강남구,논현1동,810156.8507909605
2022,강남구,도곡2동,809950.8674061991
2022,강남구,삼성1동,810075.7213407821
2022,강남구,세곡동,809784.9785864226
2022,강남구,신사동,812482.3983258596
2022,강남구,역삼1동,809822.107107438
2022,강남구,일원1동,810665.3416876122
2022,강남구,청담동,811222.8463636364
2022,강동구,고덕2동,812723.269512894
2022,강동구,상일2동,810761.5960128618
2022,강동구,천호2동,809112.5940616246
2022,강서구,공항동,809266.1117884915
2022,강서구,발산1동,809775.7276348548
2022,강서구,방화2동,811502.3702033334
2022,강서구,화곡8동,809555.185535466
2022,관악구,신림동,809108.9649122807
2022,관악구,행운동,810544.0883950617
2022,광진구,광장동,809342.593939394
2022,광진구,자양동,811171.4191819464
2022,구로구,개봉1동,809731.5172180452
2022,구로구,개봉3동,809273.712374798
2022,구로구,궁동,809640.9690746268
2022,구로구,신도림동,809702.9156089195
2022,구로구,오류2동,809159.6508786494
2022,금천구,가산동,809530.1992920298
2022,금천구,독산1동,810043.6610835942
2022,금천구,시흥2동,810496.6280440772
2022,금천구,시흥3동,810333.6837431192
2022,노원구,공릉2동,809945.4858069522
2022,노원구,상계1동,810319.3431819993
2022,노원구,상계6.7동,809533.9979159663
2022,노원구,월계3동,811338.2721142857
2022,도봉구,도봉1동,809767.416693419
2022,도봉구,창2동,809624.0925490197
2022,동대문구,장안1동,811563.5603361345
2022,동작구,노량진1동,810179.3717569786
2022,동작구,사당2동,813623.0443626064
2022,마포구,망원1동,811790.23168
2022,마포구,상암동,811533.2342446403
2022,마포구,합정동,811166.0834463277
2022,서대문구,신촌동,810013.6642524917
2022,서대문구,연희동,809907.5227333137
2022,서대문구,홍은2동,810115.7811149826
2022,서초구,반포2동,810621.7446330935
2022,서초구,반포3동,809260.9536456212
2022,서초구,반포4동,810408.581654979
2022,서초구,방배2동,810067.2311504425
2022,서초구,방배3동,810375.9610940171
2022,서초구,방배본동,810455.0095454546
2022,서초구,서초3동,810177.1819710305
2022,서초구,서초동,812647.153006993
2022,서초구,양재2동,812530.5293392071
2022,성동구,송정동,810051.5542222222
2022,성동구,옥수동,810487.1274785153
2022,성동구,용답동,810298.6499194847
2022,성북구,돈암1동,809888.4701675978
2022,성북구,성북동,809025.1608127721
2022,성북구,월곡2동,810140.538504155
2022,성북구,장위2동,810956.9277966102
2022,성북구,정릉3동,811567.7758126722
2022,송파구,문정2동,810354.0295414339
2022,송파구,송파2동,810276.6131612904
2022,송파구,잠실6동,810371.4962118864
2022,송파구,잠실7동,809529.7375316456
2022,송파구,풍납1동,810154.016562033
2022,양천구,신월3동,809518.6682451253
2022,양천구,신월4동,810861.8247413794
2022,양천구,신월5동,810210.7449302325
2022,양천구,신월7동,812271.3844380403
2022,양천구,신정4동,809799.9195604397
2022,영등포구,당산2동,809894.2223309352
2022,영등포구,대림2동,810089.7652542372
2022,영등포구,문래동,810915.1492371706
2022,영등포구,양평1동,809886.5015495495
2022,영등포구,여의동,810191.833818581
2022,영등포구,영등포동,810137.2267265574
2022,용산구,용산2가동,809449.3145086705
2022,용산구,이촌1동,811281.0927691135
2022,용산구,이태원2동,809187.3820809248
2022,용산구,한남동,810282.1161122646
2022,은평구,구산동,809646.6108352145
2022,은평구,수색동,809783.7094650206
2022,은평구,증산동,810099.12
2022,종로구,교남동,810081.9188196722
2022,종로구,사직동,809683.9707142856
2022,종로구,숭인2동,809792.0178053831
2022,종로구,이화동,809443.8322406015
2022,종로구,종로1.2.3.4가동,809729.6465060598
2022,종로구,청운효자동,809319.8317906336
2022,종로구,평창동,809617.0561553261
2022,종로구,혜화동,809604.1097731959
2022,중구,명동,809661.0028426313
2022,중구,소공동,809617.5054483926
2022,중구,약수동,809968.8812587413
2022,중구,장충동,809725.4404508446
2022,중구,황학동,809606.0687609075
2022,중구,회현동,809267.0205986213
2022,중랑구,신내1동,810452.5223614606
