"시점","동별(1)",동별(2),동별(3),인구 (명),면적 (㎢),인구밀도 (명/㎢)
"2021","합계",양천구,신월3동,15372,0.87,17669
"2021","합계",양천구,신월4동,18012,0.52,34638
"2021","합계",양천구,신월5동,14750,0.69,21377
"2021","합계",양천구,신월6동,13945,0.41,34012
"2021","합계",양천구,신월7동,19917,1.19,16737
"2021","합계",양천구,신정1동,20487,0.70,29267
"2021","합계",양천구,신정2동,19596,0.52,37685
"2021","합계",양천구,신정3동,49979,2.72,18375
"2021","합계",양천구,신정6동,24552,0.96,25575
"2021","합계",양천구,신정7동,29171,1.21,24108
"2021","합계",양천구,목5동,41308,1.81,22822
"2021","합계",양천구,신정4동,33343,1.01,33013
"2021","합계",강서구,소계,579768,41.45,13986
"2021","합계",강서구,염창동,41764,1.74,24002
"2021","합계",강서구,등촌1동,24436,0.64,38181
"2021","합계",강서구,등촌2동,20423,0.92,22199
"2021","합계",강서구,등촌3동,30714,0.79,38878
"2021","합계",강서구,화곡본동,34612,0.98,35318
"2021","합계",강서구,화곡2동,18096,0.45,40213
"2021","합계",강서구,화곡3동,21661,0.53,40870
"2021","합계",강서구,화곡4동,20820,0.82,25390
"2021","합계",강서구,화곡6동,25096,1.11,22609
"2021","합계",강서구,화곡8동,24789,0.53,46772
"2021","합계",강서구,가양1동,34395,4.70,7318
"2021","합계",강서구,가양2동,14109,1.00,14109
"2021","합계",강서구,가양3동,15138,0.50,30276
"2021","합계",강서구,발산1동,36572,2.94,12439
"2021","합계",강서구,공항동,31483,10.87,2896
"2021","합계",강서구,방화1동,43181,1.48,29176
"2021","합계",강서구,방화2동,23656,6.41,3690
"2021","합계",강서구,방화3동,22924,2.55,8990
"2021","합계",강서구,화곡1동,52770,1.12,47116
"2021","합계",강서구,우장산동,43129,1.36,31713
"2021","합계",구로구,소계,421163,20.12,20933
"2021","합계",구로구,신도림동,36342,1.47,24722
"2021","합계",구로구,구로1동,21166,1.02,20751
"2021","합계",구로구,구로3동,25157,1.02,24664
"2021","합계",구로구,구로4동,23745,0.46,51620
"2021","합계",구로구,구로5동,31822,1.03,30895
"2021","합계",구로구,고척1동,22657,1.16,19532
"2021","합계",구로구,고척2동,27092,1.02,26561
"2021","합계",구로구,개봉2동,31314,0.80,39143
"2021","합계",구로구,개봉3동,20590,0.81,25420
"2021","합계",구로구,오류1동,23155,0.59,39246
"2021","합계",구로구,수궁동,23806,2.67,8916
"2021","합계",구로구,가리봉동,13091,0.40,32728
"2021","합계",구로구,구로2동,31164,1.76,17707
"2021","합계",구로구,개봉1동,34560,1.31,26382
"2021","합계",구로구,오류2동,39026,3.20,12196
"2021","합계",구로구,항동,16476,1.40,11769
"2021","합계",금천구,소계,244891,13.02,18808
"2021","합계",금천구,가산동,26179,2.52,10388
"2021","합계",금천구,독산1동,46698,2.09,22344
"2021","합계",금천구,독산2동,20175,0.60,33625
"2021","합계",금천구,독산3동,27595,0.92,29995
"2021","합계",금천구,독산4동,16778,0.59,28437
"2021","합계",금천구,시흥1동,34533,1.71,20195
"2021","합계",금천구,시흥2동,21351,1.26,16945
"2021","합계",금천구,시흥3동,10951,1.07,10235
"2021","합계",금천구,시흥4동,20916,0.87,24041
"2021","합계",금천구,시흥5동,19715,1.39,14183
"2021","합계",영등포구,소계,400908,24.55,16331
"2021","합계",영등포구,여의동,33420,8.40,3979
"2021","합계",영등포구,당산1동,20648,0.75,27531
"2021","합계",영등포구,당산2동,37911,1.55,24459
"2021","합계",영등포구,양평1동,18487,0.88,21008
"2021","합계",영등포구,양평2동,22499,3.00,7500
"2021","합계",영등포구,신길1동,18755,0.66,28417
"2021","합계",영등포구,신길3동,17575,0.52,33798
"2021","합계",영등포구,신길4동,13089,0.38,34445
"2021","합계",영등포구,신길5동,11701,0.47,24896
"2021","합계",영등포구,신길6동,19869,0.65,30568
"2021","합계",영등포구,신길7동,20158,0.64,31497
"2021","합계",영등포구,대림1동,17067,0.49,34831
"2021","합계",영등포구,대림2동,18162,0.55,33022
"2021","합계",영등포구,대림3동,25876,0.95,27238
"2021","합계",영등포구,영등포본동,23152,1.02,22698
"2021","합계",영등포구,영등포동,29901,1.26,23731
"2021","합계",영등포구,도림동,19826,0.89,22276
"2021","합계",영등포구,문래동,32812,1.49,22021
"2021","합계",동작구,소계,394364,16.36,24113
"2021","합계",동작구,노량진2동,11550,0.64,18047
"2021","합계",동작구,상도1동,45485,1.51,30123
"2021","합계",동작구,상도2동,28362,0.98,28941
"2021","합계",동작구,상도3동,24846,0.60,41410
"2021","합계",동작구,상도4동,28914,0.75,38552
"2021","합계",동작구,사당1동,23321,0.79,29520
"2021","합계",동작구,사당3동,24548,0.92,26683
"2021","합계",동작구,사당4동,14301,0.38,37634
"2021","합계",동작구,사당5동,14558,0.57,25540
"2021","합계",동작구,대방동,38338,1.55,24734
"2021","합계",동작구,신대방1동,24999,0.62,40321
"2021","합계",동작구,신대방2동,21404,1.03,20781
"2021","합계",동작구,흑석동,33293,1.68,19817
"2021","합계",동작구,노량진1동,32298,1.58,20442
"2021","합계",동작구,사당2동,28147,2.75,10235
"2021","합계",관악구,소계,499449,29.57,16891
"2021","합계",관악구,보라매동,24918,0.76,32787
"2021","합계",관악구,청림동,15214,0.30,50713
"2021","합계",관악구,행운동,29413,0.72,40851
"2021","합계",관악구,낙성대동,17434,2.27,7680
"2021","합계",관악구,중앙동,15487,0.39,39710
"2021","합계",관악구,인헌동,26154,1.08,24217
"2021","합계",관악구,남현동,18274,3.27,5588
"2021","합계",관악구,서원동,23278,0.65,35812
"2021","합계",관악구,신원동,18675,0.55,33955
"2021","합계",관악구,서림동,23689,0.99,23928
"2021","합계",관악구,신사동,24838,0.64,38809
"2021","합계",관악구,신림동,23128,0.54,42830
"2021","합계",관악구,난향동,15420,0.80,19275
"2021","합계",관악구,조원동,18786,0.67,28039
"2021","합계",관악구,대학동,24921,8.30,3003
"2021","합계",관악구,은천동,33631,0.78,43117
"2021","합계",관악구,성현동,29394,0.68,43226
"2021","합계",관악구,청룡동,36482,1.18,30917
"2021","합계",관악구,난곡동,27216,0.96,28350
"2021","합계",관악구,삼성동,22041,2.66,8286
"2021","합계",관악구,미성동,31056,1.38,22504
"2021","합계",서초구,소계,416167,46.98,8858
"2021","합계",서초구,서초1동,20711,1.42,14585
"2021","합계",서초구,서초2동,26595,1.24,21448
"2021","합계",서초구,서초3동,32769,2.93,11184
"2021","합계",서초구,서초4동,31089,0.88,35328
"2021","합계",서초구,잠원동,26946,1.76,15310
"2021","합계",서초구,반포본동,2000,1.01,1980
"2021","합계",서초구,반포1동,34815,1.00,34815
"2021","합계",서초구,반포2동,15801,1.35,11704
"2021","합계",서초구,반포3동,22245,1.28,17379
"2021","합계",서초구,반포4동,19807,1.43,13851
"2021","합계",서초구,방배본동,21083,0.67,31467
"2021","합계",서초구,방배1동,16980,0.70,24257
"2021","합계",서초구,방배2동,19474,1.93,10090
"2021","합계",서초구,방배3동,18861,2.40,7859
"2021","합계",서초구,방배4동,23817,0.98,24303
"2021","합계",서초구,양재1동,43408,5.76,7536
"2021","합계",서초구,양재2동,22144,7.58,2921
"2021","합계",서초구,내곡동,17622,12.68,1390
"2021","합계",강남구,소계,537800,39.50,13616
"2021","합계",강남구,신사동,16213,1.89,8578
"2021","합계",강남구,논현1동,22702,1.25,18162
"2021","합계",강남구,논현2동,21331,1.47,14511
"2021","합계",강남구,삼성1동,13136,1.94,6771
"2021","합계",강남구,삼성2동,30692,1.24,24752
"2021","합계",강남구,대치1동,24199,0.79,30632
"2021","합계",강남구,대치4동,20079,0.73,27505
"2021","합계",강남구,역삼1동,36590,2.35,15570
"2021","합계",강남구,역삼2동,36378,1.15,31633
"2021","합계",강남구,도곡1동,21539,1.02,21117
"2021","합계",강남구,도곡2동,33261,1.02,32609
"2021","합계",강남구,개포1동,6489,1.27,5109
"2021","합계",강남구,개포4동,23870,1.49,16020
"2021","합계",강남구,일원본동,23291,2.58,9028
"2021","합계",강남구,일원1동,15214,0.92,16537
"2021","합계",강남구,일원2동,17585,1.24,14181
"2021","합계",강남구,수서동,14870,1.43,10399
"2021","합계",강남구,세곡동,43396,6.36,6823
"2021","합계",강남구,압구정동,26446,2.53,10453
"2021","합계",강남구,청담동,25911,2.33,11121
"2021","합계",강남구,대치2동,36663,2.00,18332
"2021","합계",강남구,개포2동,27945,2.51,11133
"2021","합계",송파구,소계,663965,33.88,19599
"2021","합계",송파구,풍납1동,13451,0.77,17469
"2021","합계",송파구,풍납2동,24953,1.59,15694
"2021","합계",송파구,거여1동,12614,0.51,24733
"2021","합계",송파구,거여2동,18806,0.53,35483
"2021","합계",송파구,마천1동,19071,0.58,32881
"2021","합계",송파구,마천2동,18866,0.89,21198
"2021","합계",송파구,방이1동,15766,0.50,31532
"2021","합계",송파구,방이2동,27015,0.80,33769
"2021","합계",송파구,오륜동,18079,3.17,5703
"2021","합계",송파구,오금동,38654,1.65,23427
"2021","합계",송파구,송파1동,24176,0.79,30603
"2021","합계",송파구,송파2동,19283,0.53,36383
"2021","합계",송파구,석촌동,32169,0.95,33862
"2021","합계",송파구,삼전동,30695,0.95,32311
"2021","합계",송파구,가락본동,26523,1.13,23472
"2021","합계",송파구,가락1동,27365,1.34,20422
"2021","합계",송파구,가락2동,32406,0.96,33756
"2021","합계",송파구,문정1동,20198,0.56,36068
"2021","합계",송파구,문정2동,29072,2.20,13215
"2021","합계",송파구,잠실본동,28439,0.94,30254
"2021","합계",송파구,잠실4동,21376,1.56,13703
"2021","합계",송파구,잠실6동,16905,2.79,6059
"2021","합계",송파구,잠실7동,9564,0.60,15940
"2021","합계",송파구,잠실2동,35145,2.18,16122
"2021","합계",송파구,잠실3동,34475,1.49,23138
"2021","합계",송파구,장지동,29693,1.37,21674
"2021","합계",송파구,위례동,39206,2.55,15375
"2021","합계",강동구,소계,466472,24.59,18970
"2021","합계",강동구,명일1동,25941,0.61,42526
"2021","합계",강동구,명일2동,17568,0.97,18111
"2021","합계",강동구,고덕1동,24417,1.73,14114
"2021","합계",강동구,고덕2동,22329,2.01,11109
"2021","합계",강동구,암사2동,15252,1.18,12925
"2021","합계",강동구,암사3동,17947,2.51,7150
"2021","합계",강동구,천호1동,26973,0.71,37990
"2021","합계",강동구,천호3동,27000,0.79,34177
"2021","합계",강동구,성내1동,20045,0.58,34560
"2021","합계",강동구,성내2동,24106,0.67,35979
"2021","합계",강동구,성내3동,23346,0.71,32882
"2021","합계",강동구,둔촌1동,144,0.92,157
"2021","합계",강동구,둔촌2동,24785,0.98,25291
"2021","합계",강동구,암사1동,34782,1.02,34100
"2021","합계",강동구,천호2동,33753,1.57,21499
"2021","합계",강동구,길동,45973,2.17,21186
"2021","합계",강동구,강일동,32982,2.26,14594
"2021","합계",강동구,상일1동,38929,2.65,14690
"2021","합계",강동구,상일2동,10200,0.54,18889
"2022","합계",소계,소계,9667669,605.24,15973
"2022","합계",종로구,소계,152211,23.91,6366
"2022","합계",종로구,사직동,9355,1.23,7606
"2022","합계",종로구,삼청동,2642,1.49,1773
"2022","합계",종로구,부암동,9536,2.27,4201
"2022","합계",종로구,평창동,17858,8.87,2013
"2022","합계",종로구,무악동,8052,0.36,22367
"2022","합계",종로구,교남동,9994,0.35,28554
"2022","합계",종로구,가회동,4065,0.54,7528
"2022","합계",종로구,종로1.2.3.4가동,8700,2.35,3702
"2022","합계",종로구,종로5.6가동,5817,0.60,9695
"2022","합계",종로구,이화동,7631,0.78,9783
"2022","합계",종로구,창신1동,5383,0.31,17365
"2022","합계",종로구,창신2동,8796,0.26,33831
"2022","합계",종로구,창신3동,6606,0.23,28722
"2022","합계",종로구,숭인1동,6057,0.23,26335
"2022","합계",종로구,숭인2동,10509,0.35,30026
"2022","합계",종로구,청운효자동,11818,2.57,4598
"2022","합계",종로구,혜화동,19392,1.12,17314
"2022","합계",중구,소계,130785,9.96,13131
"2022","합계",중구,소공동,3578,0.95,3766
"2022","합계",중구,회현동,5222,0.84,6217
"2022","합계",중구,명동,3638,0.99,3675
"2022","합계",중구,필동,4816,1.14,4225
"2022","합계",중구,장충동,5326,1.36,3916
"2022","합계",중구,광희동,6682,0.74,9030
"2022","합계",중구,을지로동,1912,0.60,3187
"2022","합계",중구,신당5동,10513,0.39,26956
"2022","합계",중구,황학동,13459,0.33,40785
"2022","합계",중구,중림동,12338,0.48,25704
"2022","합계",중구,신당동,9087,0.55,16522
"2022","합계",중구,다산동,13954,0.51,27361
"2022","합계",중구,약수동,16610,0.48,34604
"2022","합계",중구,청구동,13451,0.34,39562
"2022","합계",중구,동화동,10199,0.26,39227
"2022","합계",용산구,소계,233284,21.87,10667
"2022","합계",용산구,후암동,16812,0.86,19549
"2022","합계",용산구,용산2가동,10333,1.96,5272
"2022","합계",용산구,남영동,7552,1.19,6346
"2022","합계",용산구,원효로2동,13795,0.71,19430
"2022","합계",용산구,효창동,10888,0.44,24745
"2022","합계",용산구,용문동,11664,0.28,41657
"2022","합계",용산구,이촌1동,25707,2.86,8988
"2022","합계",용산구,이촌2동,8094,1.22,6634
"2022","합계",용산구,이태원1동,7947,0.57,13942
"2022","합계",용산구,이태원2동,10427,0.86,12124
"2022","합계",용산구,서빙고동,13458,2.80,4806
"2022","합계",용산구,보광동,14060,0.71,19803
"2022","합계",용산구,청파동,19833,0.90,22037
"2022","합계",용산구,원효로1동,17774,0.59,30125
"2022","합계",용산구,한강로동,22886,2.90,7892
"2022","합계",용산구,한남동,22054,3.01,7327
"2022","합계",성동구,소계,288234,16.86,17096
"2022","합계",성동구,왕십리2동,16688,0.41,40702
"2022","합계",성동구,마장동,22706,1.05,21625
"2022","합계",성동구,사근동,14082,1.10,12802
"2022","합계",성동구,행당1동,13996,0.59,23722
"2022","합계",성동구,행당2동,23148,0.42,55114
"2022","합계",성동구,응봉동,15100,0.57,26491
"2022","합계",성동구,금호1가동,15137,0.46,32907
"2022","합계",성동구,금호4가동,14228,0.84,16938
"2022","합계",성동구,성수1가1동,16407,1.97,8328
"2022","합계",성동구,성수1가2동,12322,0.89,13845
"2022","합계",성동구,성수2가1동,15716,1.17,13432
"2022","합계",성동구,성수2가3동,10520,1.03,10214
"2022","합계",성동구,송정동,10464,0.75,13952
"2022","합계",성동구,용답동,12551,2.31,5433
"2022","합계",성동구,왕십리도선동,26903,0.72,37365
"2022","합계",성동구,금호2.3가동,22423,0.64,35036
"2022","합계",성동구,옥수동,25843,1.94,13321
"2022","합계",광진구,소계,351252,17.06,20589
"2022","합계",광진구,화양동,27082,1.16,23347
"2022","합계",광진구,군자동,21524,0.74,29086
"2022","합계",광진구,중곡1동,15663,0.62,25263
"2022","합계",광진구,중곡2동,21336,0.55,38793
"2022","합계",광진구,중곡3동,16177,0.60,26962
"2022","합계",광진구,중곡4동,28405,2.32,12244
"2022","합계",광진구,능동,11561,1.10,10510
"2022","합계",광진구,구의1동,24049,0.56,42945
"2022","합계",광진구,구의2동,26573,1.39,19117
"2022","합계",광진구,구의3동,28440,1.02,27882
"2022","합계",광진구,광장동,34362,2.39,14377
"2022","합계",광진구,자양1동,22709,0.57,39840
"2022","합계",광진구,자양2동,24253,1.68,14436
"2022","합계",광진구,자양3동,27858,1.20,23215
"2022","합계",광진구,자양4동,21260,1.16,18328
"2022","합계",동대문구,소계,353601,14.22,24866
"2022","합계",동대문구,회기동,13536,0.76,17811
"2022","합계",동대문구,휘경1동,16339,0.63,25935
"2022","합계",동대문구,휘경2동,24666,1.05,23491
"2022","합계",동대문구,청량리동,19094,1.20,15912
"2022","합계",동대문구,용신동,36137,1.61,22445
"2022","합계",동대문구,제기동,26484,1.18,22444
"2022","합계",동대문구,전농1동,29220,1.19,24555
"2022","합계",동대문구,전농2동,18629,0.86,21662
"2022","합계",동대문구,답십리2동,28055,0.85,33006
"2022","합계",동대문구,장안1동,38677,1.25,30942
"2022","합계",동대문구,장안2동,32685,1.09,29986
"2022","합계",동대문구,이문1동,21366,1.04,20544
"2022","합계",동대문구,이문2동,20183,0.69,29251
"2022","합계",동대문구,답십리1동,28530,0.81,35222
"2022","합계",중랑구,소계,390140,18.50,21089
"2022","합계",중랑구,면목2동,24206,0.77,31436
"2022","합계",중랑구,면목4동,18746,0.87,21547
"2022","합계",중랑구,면목5동,14836,0.70,21194
"2022","합계",중랑구,면목7동,21798,1.20,18165
"2022","합계",중랑구,상봉1동,23714,0.88,26948
"2022","합계",중랑구,상봉2동,20612,0.65,31711
"2022","합계",중랑구,중화1동,19293,0.64,30145
"2022","합계",중랑구,중화2동,24926,1.01,24679
"2022","합계",중랑구,묵1동,34344,1.20,28620
"2022","합계",중랑구,묵2동,18624,0.67,27797
"2022","합계",중랑구,망우3동,16303,0.92,17721
"2022","합계",중랑구,신내1동,38205,2.56,14924
"2022","합계",중랑구,신내2동,20155,0.93,21672
"2022","합계",중랑구,면목본동,33856,0.84,40305
"2022","합계",중랑구,면목3.8동,24617,1.63,15102
"2022","합계",중랑구,망우본동,35905,3.03,11850
"2022","합계",성북구,소계,441984,24.58,17981
"2022","합계",성북구,돈암1동,14474,0.49,29539
"2022","합계",성북구,돈암2동,23657,0.48,49285
"2022","합계",성북구,안암동,17118,1.33,12871
"2022","합계",성북구,보문동,16712,0.56,29843
"2022","합계",성북구,정릉1동,18197,0.44,41357
"2022","합계",성북구,정릉2동,22911,1.17,19582
"2022","합계",성북구,정릉3동,16567,3.71,4465
"2022","합계",성북구,정릉4동,24911,3.13,7959
"2022","합계",성북구,길음1동,35000,0.79,44304
"2022","합계",성북구,길음2동,21728,0.58,37462
"2022","합계",성북구,월곡1동,26169,0.81,32307
"2022","합계",성북구,월곡2동,19739,1.36,14514
"2022","합계",성북구,장위1동,24082,0.70,34403
"2022","합계",성북구,장위2동,13622,0.67,20331
"2022","합계",성북구,장위3동,15868,0.65,24412
"2022","합계",성북구,성북동,16889,2.86,5905
"2022","합계",성북구,삼선동,23044,0.92,25048
"2022","합계",성북구,동선동,15870,0.73,21740
"2022","합계",성북구,종암동,40111,1.46,27473
"2022","합계",성북구,석관동,35315,1.73,20413
"2022","합계",강북구,소계,297702,23.60,12614
"2022","합계",강북구,번1동,18578,0.66,28148
"2022","합계",강북구,번2동,15397,0.95,16207
"2022","합계",강북구,번3동,16449,1.10,14954
"2022","합계",강북구,수유1동,20501,1.67,12276
"2022","합계",강북구,수유2동,21054,0.57,36937
"2022","합계",강북구,수유3동,23778,0.72,33025
"2022","합계",강북구,삼양동,23090,0.91,25374
"2022","합계",강북구,미아동,21685,0.93,23317
"2022","합계",강북구,송중동,29910,1.01,29614
"2022","합계",강북구,송천동,25998,0.90,28887
"2022","합계",강북구,삼각산동,30939,0.62,49902
"2022","합계",강북구,우이동,20407,10.28,1985
"2022","합계",강북구,인수동,29916,3.28,9121
"2022","합계",도봉구,소계,313989,20.65,15205
"2022","합계",도봉구,쌍문1동,21445,1.24,17294
"2022","합계",도봉구,쌍문2동,18461,0.54,34187
"2022","합계",도봉구,쌍문3동,16934,0.50,33868
"2022","합계",도봉구,쌍문4동,18348,0.52,35285
"2022","합계",도봉구,방학1동,28410,0.69,41174
"2022","합계",도봉구,방학2동,19354,0.74,26154
"2022","합계",도봉구,방학3동,26500,2.62,10115
"2022","합계",도봉구,창1동,24502,0.88,27843
"2022","합계",도봉구,창2동,28957,1.05,27578
"2022","합계",도봉구,창3동,13633,0.67,20348
"2022","합계",도봉구,창4동,26121,0.95,27496
"2022","합계",도봉구,창5동,24343,0.70,34776
"2022","합계",도봉구,도봉1동,20622,8.72,2365
"2022","합계",도봉구,도봉2동,26359,0.83,31758
"2022","합계",노원구,소계,508014,35.44,14334
"2022","합계",노원구,월계1동,21580,1.16,18603
"2022","합계",노원구,월계2동,26066,1.94,13436
"2022","합계",노원구,월계3동,29384,1.17,25115
"2022","합계",노원구,공릉2동,42538,6.82,6237
"2022","합계",노원구,하계1동,26982,1.55,17408
"2022","합계",노원구,하계2동,21642,0.51,42435
"2022","합계",노원구,중계본동,23477,1.97,11917
"2022","합계",노원구,중계1동,26580,0.63,42190
"2022","합계",노원구,중계4동,19601,1.70,11530
"2022","합계",노원구,상계1동,37857,5.62,6736
"2022","합계",노원구,상계2동,19629,0.61,32179
"2022","합계",노원구,상계5동,23737,1.01,23502
"2022","합계",노원구,상계8동,22344,0.67,33349
"2022","합계",노원구,상계9동,20071,0.81,24779
"2022","합계",노원구,상계10동,18477,0.80,23096
"2022","합계",노원구,상계3.4동,25324,5.05,5015
"2022","합계",노원구,상계6.7동,32044,1.11,28868
"2022","합계",노원구,중계2.3동,33497,0.90,37219
"2022","합계",노원구,공릉1동,37184,1.41,26372
"2022","합계",은평구,소계,470602,29.71,15840
"2022","합계",은평구,녹번동,36884,1.79,20606
"2022","합계",은평구,불광1동,38265,3.13,12225
"2022","합계",은평구,갈현1동,17151,0.97,17681
"2022","합계",은평구,갈현2동,28176,0.96,29350
"2022","합계",은평구,구산동,32020,1.38,23203
"2022","합계",은평구,대조동,26862,0.85,31602
"2022","합계",은평구,응암1동,33279,1.20,27733
"2022","합계",은평구,응암2동,28016,0.78,35918
"2022","합계",은평구,신사1동,26984,0.84,32124
"2022","합계",은평구,신사2동,19497,1.00,19497
"2022","합계",은평구,증산동,18647,0.81,23021
"2022","합계",은평구,수색동,13210,1.29,10240
"2022","합계",은평구,진관동,55034,11.53,4773
"2022","합계",은평구,불광2동,27280,1.38,19768
"2022","합계",은평구,응암3동,24313,0.63,38592
"2022","합계",은평구,역촌동,44984,1.16,38779
"2022","합계",서대문구,소계,319554,17.63,18126
"2022","합계",서대문구,천연동,17031,0.97,17558
"2022","합계",서대문구,홍제1동,24674,1.23,20060
"2022","합계",서대문구,홍제3동,17890,0.81,22086
"2022","합계",서대문구,홍제2동,13433,1.05,12793
"2022","합계",서대문구,홍은1동,22825,1.58,14446
"2022","합계",서대문구,홍은2동,27499,2.06,13349
"2022","합계",서대문구,남가좌1동,16884,0.51,33106
"2022","합계",서대문구,남가좌2동,30508,0.77,39621
"2022","합계",서대문구,북가좌1동,17804,0.55,32371
"2022","합계",서대문구,북가좌2동,31244,0.84,37195
"2022","합계",서대문구,충현동,20316,1.12,18139
"2022","합계",서대문구,북아현동,15875,0.46,34511
"2022","합계",서대문구,신촌동,26143,2.63,9940
"2022","합계",서대문구,연희동,37428,3.05,12271
"2022","합계",마포구,소계,375585,23.85,15748
"2022","합계",마포구,용강동,21786,0.84,25936
"2022","합계",마포구,대흥동,16177,0.87,18594
"2022","합계",마포구,염리동,17633,0.44,40075
"2022","합계",마포구,신수동,22672,0.78,29067
"2022","합계",마포구,서교동,26674,1.65,16166
"2022","합계",마포구,합정동,17064,1.72,9921
"2022","합계",마포구,망원1동,19757,1.13,17484
"2022","합계",마포구,망원2동,18449,0.67,27536
"2022","합계",마포구,연남동,15603,0.64,24380
"2022","합계",마포구,성산1동,19079,0.80,23849
"2022","합계",마포구,성산2동,39500,2.07,19082
"2022","합계",마포구,상암동,30837,8.40,3671
"2022","합계",마포구,도화동,21118,0.62,34061
"2022","합계",마포구,서강동,25576,1.45,17639
"2022","합계",마포구,공덕동,37476,1.01,37105
"2022","합계",마포구,아현동,26184,0.76,34453
"2022","합계",양천구,소계,444010,17.41,25503
"2022","합계",양천구,목1동,30536,1.41,21657
"2022","합계",양천구,목2동,29641,1.03,28778
"2022","합계",양천구,목3동,21719,0.53,40979
"2022","합계",양천구,목4동,25018,0.57,43891
"2022","합계",양천구,신월1동,20343,0.65,31297
"2022","합계",양천구,신월2동,20569,0.61,33720
"2022","합계",양천구,신월3동,14934,0.87,17166
"2022","합계",양천구,신월4동,17698,0.52,34035
"2022","합계",양천구,신월5동,14461,0.69,20958
"2022","합계",양천구,신월6동,13816,0.41,33698
"2022","합계",양천구,신월7동,19199,1.19,16134
"2022","합계",양천구,신정1동,19962,0.70,28517
"2022","합계",양천구,신정2동,19003,0.52,36544
"2022","합계",양천구,신정3동,50587,2.72,18598
"2022","합계",양천구,신정6동,24152,0.96,25158
"2022","합계",양천구,신정7동,28579,1.21,23619
"2022","합계",양천구,목5동,40737,1.81,22507
"2022","합계",양천구,신정4동,33056,1.01,32729
"2022","합계",강서구,소계,574638,41.45,13863
"2022","합계",강서구,염창동,41628,1.74,23924
"2022","합계",강서구,등촌1동,24991,0.64,39048
"2022","합계",강서구,등촌2동,19855,0.92,21582
"2022","합계",강서구,등촌3동,30025,0.79,38006
"2022","합계",강서구,화곡본동,34121,0.98,34817
"2022","합계",강서구,화곡2동,17785,0.45,39522
"2022","합계",강서구,화곡3동,21603,0.53,40760
"2022","합계",강서구,화곡4동,20514,0.82,25017
"2022","합계",강서구,화곡6동,25303,1.11,22795
"2022","합계",강서구,화곡8동,24415,0.53,46066
"2022","합계",강서구,가양1동,34359,4.70,7310
"2022","합계",강서구,가양2동,13902,1.00,13902
"2022","합계",강서구,가양3동,14678,0.50,29356
"2022","합계",강서구,발산1동,36236,2.94,12325
"2022","합계",강서구,공항동,30927,10.87,2845
"2022","합계",강서구,방화1동,42851,1.48,28953
"2022","합계",강서구,방화2동,23371,6.41,3646
"2022","합계",강서구,방화3동,22544,2.55,8841
"2022","합계",강서구,화곡1동,52647,1.12,47006
"2022","합계",강서구,우장산동,42883,1.36,31532
"2022","합계",구로구,소계,418418,20.12,20796
"2022","합계",구로구,신도림동,36138,1.47,24584
"2022","합계",구로구,구로1동,20936,1.02,20525
"2022","합계",구로구,구로3동,25055,1.02,24564
"2022","합계",구로구,구로4동,23052,0.46,50113
"2022","합계",구로구,구로5동,31740,1.03,30816
"2022","합계",구로구,고척1동,25636,1.16,22100
"2022","합계",구로구,고척2동,26557,1.02,26036
"2022","합계",구로구,개봉2동,30665,0.80,38331
"2022","합계",구로구,개봉3동,20251,0.81,25001
"2022","합계",구로구,오류1동,23126,0.59,39197
"2022","합계",구로구,수궁동,23332,2.67,8739
"2022","합계",구로구,가리봉동,12653,0.40,31633
"2022","합계",구로구,구로2동,30093,1.76,17098
"2022","합계",구로구,개봉1동,34105,1.31,26034
"2022","합계",구로구,오류2동,38528,3.20,12040
"2022","합계",구로구,항동,16551,1.40,11822
"2022","합계",금천구,소계,242818,13.02,18650
"2022","합계",금천구,가산동,26569,2.52,10543
"2022","합계",금천구,독산1동,47573,2.09,22762
"2022","합계",금천구,독산2동,19562,0.60,32603
"2022","합계",금천구,독산3동,27239,0.92,29608
"2022","합계",금천구,독산4동,16432,0.59,27851
"2022","합계",금천구,시흥1동,34054,1.71,19915
"2022","합계",금천구,시흥2동,20832,1.26,16533
"2022","합계",금천구,시흥3동,10701,1.07,10001
"2022","합계",금천구,시흥4동,20614,0.87,23694
"2022","합계",금천구,시흥5동,19242,1.39,13843
"2022","합계",영등포구,소계,398085,24.55,16215
"2022","합계",영등포구,여의동,32923,8.40,3919
"2022","합계",영등포구,당산1동,20740,0.75,27653
"2022","합계",영등포구,당산2동,37102,1.55,23937
"2022","합계",영등포구,양평1동,18704,0.88,21255
"2022","합계",영등포구,양평2동,22583,3.00,7528
"2022","합계",영등포구,신길1동,20483,0.66,31035
"2022","합계",영등포구,신길3동,17281,0.52,33233
"2022","합계",영등포구,신길4동,13016,0.38,34253
"2022","합계",영등포구,신길5동,11212,0.47,23855
"2022","합계",영등포구,신길6동,19593,0.65,30143
"2022","합계",영등포구,신길7동,19899,0.64,31092
"2022","합계",영등포구,대림1동,16506,0.49,33686
"2022","합계",영등포구,대림2동,17523,0.55,31860
"2022","합계",영등포구,대림3동,25205,0.95,26532
"2022","합계",영등포구,영등포본동,22714,1.02,22269
"2022","합계",영등포구,영등포동,30461,1.26,24175
"2022","합계",영등포구,도림동,19600,0.89,22022
"2022","합계",영등포구,문래동,32540,1.49,21839
"2022","합계",동작구,소계,390432,16.36,23865
"2022","합계",동작구,노량진2동,11234,0.64,17553
