연번,수신일시,현재주차차량수
173499,2021-11-10 00:20:45,2
173447,2021-11-10 00:20:45,10
767065,2021-11-10 00:20:45,0
173389,2021-11-10 00:20:45,0
173474,2021-11-10 00:20:45,24
173810,2021-11-10 00:20:45,13
739990,2021-11-10 00:20:45,0
1056837,2021-11-10 00:20:45,10
1585128,2021-11-10 00:20:45,14
808595,2021-11-10 00:20:45,43
899187,2021-11-10 00:20:45,72
173885,2021-11-10 00:20:45,80
1434455,2021-11-10 00:20:45,48
173754,2021-11-10 00:20:45,0
960162,2021-11-10 00:20:45,122
700094,2021-11-10 00:20:45,0
1021034,2021-11-10 00:20:45,52
1237617,2021-11-10 00:20:45,12
1441370,2021-11-10 00:20:45,0
1431647,2021-11-10 00:20:45,2
1441360,2021-11-10 00:20:45,56
817981,2021-11-10 00:20:45,0
739989,2021-11-10 00:20:45,395
1580685,2021-11-10 00:20:45,70
769289,2021-11-10 00:20:45,2
885057,2021-11-10 00:20:45,10
688450,2021-11-10 00:20:45,99
773255,2021-11-10 00:20:45,3
1510970,2021-11-10 00:20:45,11
690231,2021-11-10 00:20:45,191
1428079,2021-11-10 00:20:45,39
761224,2021-11-10 00:20:45,0
1581248,2021-11-10 00:20:45,21
1581443,2021-11-10 00:20:45,81
744920,2021-11-10 00:20:45,102
1434625,2021-11-10 00:20:45,91
1588964,2021-11-10 00:20:45,136
816782,2021-11-10 00:20:45,21
1425290,2021-11-10 00:20:45,8
775595,2021-11-10 00:20:45,85
949857,2021-11-10 00:20:45,67
764573,2021-11-10 00:20:45,22
662512,2021-11-10 00:20:45,70
173750,2021-11-10 00:20:45,17
673439,2021-11-10 00:20:45,0
1583603,2021-11-10 00:20:45,51
173821,2021-11-10 00:20:45,63
1372128,2021-11-10 00:20:45,34
1425400,2021-11-10 00:20:45,582
173877,2021-11-10 00:20:45,68
1441362,2021-11-10 00:20:45,134
1511638,2021-11-10 00:20:45,8
1816135,2021-11-10 00:20:45,8
972221,2021-11-10 00:20:45,54
1415438,2021-11-10 00:20:45,372
765820,2021-11-10 00:20:45,86
816771,2021-11-10 00:20:45,3
172912,2021-11-10 00:20:45,33
1247678,2021-11-10 00:20:45,146
788447,2021-11-10 00:20:45,268
744925,2021-11-10 00:20:45,183
171953,2021-11-10 00:20:45,7
990163,2021-11-10 00:20:45,41
173776,2021-11-10 00:20:45,6
173582,2021-11-10 00:20:45,56
996492,2021-11-10 00:20:45,3
805691,2021-11-10 00:20:45,0
792654,2021-11-10 00:20:45,0
1587127,2021-11-10 00:20:45,105
1029107,2021-11-10 00:20:46,617
173701,2021-11-10 00:20:46,77
1380218,2021-11-10 00:20:46,159
1051101,2021-11-10 00:20:46,568
866663,2021-11-10 00:20:46,14
1495593,2021-11-10 00:20:46,30
1570038,2021-11-10 00:20:46,0
1495954,2021-11-10 00:20:46,0
1495580,2021-11-10 00:20:46,0
1495594,2021-11-10 00:20:46,16
832678,2021-11-10 00:20:46,27
668831,2021-11-10 00:20:46,488
1113401,2021-11-10 00:20:46,167
1569183,2021-11-10 00:20:46,1
1568792,2021-11-10 00:20:46,0
1496178,2021-11-10 00:20:46,0
1495566,2021-11-10 00:20:46,64
1406239,2021-11-10 00:20:46,64
1823658,2021-11-10 00:20:46,147
1473187,2021-11-10 00:20:46,0
1567373,2021-11-10 00:20:46,2
1473526,2021-11-10 00:20:46,0
173874,2021-11-10 00:20:46,149
1247675,2021-11-10 00:20:46,94
173686,2021-11-10 00:20:46,152
173740,2021-11-10 00:20:46,145
1370100,2021-11-10 00:20:46,45
173750,2021-11-10 00:20:46,17
173591,2021-11-10 00:20:46,133
1495386,2021-11-10 00:20:46,0
1495596,2021-11-10 00:20:46,4
1495622,2021-11-10 00:20:46,1
1495680,2021-11-10 00:20:46,1
1495568,2021-11-10 00:20:46,0
1568804,2021-11-10 00:20:46,0
1570185,2021-11-10 00:20:46,0
1565220,2021-11-10 00:20:46,0
1566024,2021-11-10 00:20:46,1
1495562,2021-11-10 00:20:46,164
1576989,2021-11-10 00:20:46,10
989647,2021-11-10 00:20:46,12
173573,2021-11-10 00:20:46,22
1448316,2021-11-10 00:20:46,35
744822,2021-11-10 00:20:46,628
1910369,2021-11-10 00:20:46,59
1434470,2021-11-10 00:20:46,311
798382,2021-11-10 00:20:46,85
1273241,2021-11-10 00:20:46,74
1473758,2021-11-10 00:20:46,0
1589043,2021-11-10 00:20:46,0
1441378,2021-11-10 00:20:46,0
173880,2021-11-10 00:20:46,1
1911874,2021-11-10 00:20:46,0
1871569,2021-11-10 00:20:46,37
1441348,2021-11-10 00:20:46,0
1568617,2021-11-10 00:20:46,9
1568192,2021-11-10 00:20:46,0
1566973,2021-11-10 00:20:46,0
1570437,2021-11-10 00:20:46,0
1473903,2021-11-10 00:20:46,0
1473900,2021-11-10 00:20:46,0
173488,2021-11-10 00:20:46,47
1473884,2021-11-10 00:20:46,0
1140911,2021-11-10 00:20:46,7
1113282,2021-11-10 00:20:47,72
172149,2021-11-10 00:20:47,1327
172550,2021-11-10 00:20:47,50
173874,2021-11-10 00:20:48,149
1247675,2021-11-10 00:20:48,94
173686,2021-11-10 00:20:48,152
173740,2021-11-10 00:20:48,145
1370100,2021-11-10 00:20:48,45
1449043,2021-11-10 00:20:48,22
173750,2021-11-10 00:20:48,17
173591,2021-11-10 00:20:48,133
1030828,2021-11-10 00:20:48,57
173250,2021-11-10 00:20:48,136
1579983,2021-11-10 00:20:49,0
173534,2021-11-10 00:20:49,21
173468,2021-11-10 00:20:49,112
1364466,2021-11-10 00:20:49,22
1042406,2021-11-10 00:20:49,6
1042421,2021-11-10 00:20:49,55
173437,2021-11-10 00:20:49,167
1033125,2021-11-10 00:20:49,4
766536,2021-11-10 00:20:49,58
795976,2021-11-10 00:20:49,72
1910611,2021-11-10 00:20:49,0
968455,2021-11-10 00:20:49,67
1583339,2021-11-10 00:20:49,1
173359,2021-11-10 00:20:49,35
1042402,2021-11-10 00:20:49,33
689611,2021-11-10 00:20:49,132
1441342,2021-11-10 00:20:49,72
173152,2021-11-10 00:20:49,144
690243,2021-11-10 00:20:49,179
1364468,2021-11-10 00:20:49,142
173472,2021-11-10 00:20:49,80
1364472,2021-11-10 00:20:49,86
173874,2021-11-10 00:20:49,149
1247675,2021-11-10 00:20:49,94
173686,2021-11-10 00:20:49,152
673195,2021-11-10 00:20:49,50
1441353,2021-11-10 00:20:49,27
1033754,2021-11-10 00:20:49,74
1042410,2021-11-10 00:20:49,70
1042405,2021-11-10 00:20:49,67
744921,2021-11-10 00:20:49,115
984489,2021-11-10 00:20:49,26
737803,2021-11-10 00:20:49,196
897368,2021-11-10 00:20:49,0
812056,2021-11-10 00:20:49,26
862823,2021-11-10 00:20:49,11
1040225,2021-11-10 00:20:50,29
173440,2021-11-10 00:20:50,20
173499,2021-11-10 00:20:50,2
173447,2021-11-10 00:20:50,10
767065,2021-11-10 00:20:50,0
1441370,2021-11-10 00:20:50,0
173389,2021-11-10 00:20:50,0
173474,2021-11-10 00:20:50,24
173810,2021-11-10 00:20:50,13
673439,2021-11-10 00:20:50,0
1441360,2021-11-10 00:20:50,56
739990,2021-11-10 00:20:50,0
817981,2021-11-10 00:20:50,0
885057,2021-11-10 00:20:50,10
1580685,2021-11-10 00:20:50,70
739989,2021-11-10 00:20:50,395
773255,2021-11-10 00:20:50,3
769289,2021-11-10 00:20:50,2
688450,2021-11-10 00:20:50,99
690231,2021-11-10 00:20:50,191
1428079,2021-11-10 00:20:50,39
761224,2021-11-10 00:20:50,0
744920,2021-11-10 00:20:50,102
1581248,2021-11-10 00:20:50,21
1581443,2021-11-10 00:20:50,81
1434625,2021-11-10 00:20:50,91
1583603,2021-11-10 00:20:50,51
173821,2021-11-10 00:20:50,63
1372128,2021-11-10 00:20:50,34
1588964,2021-11-10 00:20:50,96
972221,2021-11-10 00:20:50,54
1415438,2021-11-10 00:20:50,372
173877,2021-11-10 00:20:50,68
1441362,2021-11-10 00:20:50,134
1816135,2021-11-10 00:20:50,8
765820,2021-11-10 00:20:50,86
816771,2021-11-10 00:20:50,3
816782,2021-11-10 00:20:50,21
1425290,2021-11-10 00:20:50,8
1247678,2021-11-10 00:20:50,146
1056837,2021-11-10 00:20:50,10
788447,2021-11-10 00:20:50,268
1434455,2021-11-10 00:20:50,48
990163,2021-11-10 00:20:50,41
173776,2021-11-10 00:20:50,6
173582,2021-11-10 00:20:50,56
173885,2021-11-10 00:20:50,80
700094,2021-11-10 00:20:50,0
173754,2021-11-10 00:20:50,0
1587127,2021-11-10 00:20:50,105
173740,2021-11-10 00:20:50,145
1370100,2021-11-10 00:20:50,45
173750,2021-11-10 00:20:50,17
173591,2021-11-10 00:20:50,133
869620,2021-11-10 00:20:50,130
172912,2021-11-10 00:20:50,33
744925,2021-11-10 00:20:50,183
1585128,2021-11-10 00:20:50,14
808595,2021-11-10 00:20:50,43
899187,2021-11-10 00:20:50,72
996492,2021-11-10 00:20:51,3
792654,2021-11-10 00:20:51,0
805691,2021-11-10 00:20:51,0
949857,2021-11-10 00:20:51,67
764573,2021-11-10 00:20:51,22
1021034,2021-11-10 00:20:51,52
662512,2021-11-10 00:20:51,70
832678,2021-11-10 00:20:51,27
1029107,2021-11-10 00:20:51,617
1380218,2021-11-10 00:20:51,159
866663,2021-11-10 00:20:51,14
1051101,2021-11-10 00:20:51,568
668831,2021-11-10 00:20:51,488
173701,2021-11-10 00:20:51,77
1113401,2021-11-10 00:20:51,167
1568792,2021-11-10 00:20:51,0
1496178,2021-11-10 00:20:51,0
1570038,2021-11-10 00:20:51,0
1495593,2021-11-10 00:20:51,30
1569183,2021-11-10 00:20:51,1
1495954,2021-11-10 00:20:51,0
1495594,2021-11-10 00:20:51,16
1495580,2021-11-10 00:20:51,0
1495596,2021-11-10 00:20:51,4
1495680,2021-11-10 00:20:51,1
1495566,2021-11-10 00:20:51,64
1570185,2021-11-10 00:20:51,0
1495386,2021-11-10 00:20:51,0
1495622,2021-11-10 00:20:51,1
1568804,2021-11-10 00:20:51,0
1495562,2021-11-10 00:20:51,164
1495568,2021-11-10 00:20:51,0
1566024,2021-11-10 00:20:51,1
1565220,2021-11-10 00:20:51,0
1576989,2021-11-10 00:20:51,10
173573,2021-11-10 00:20:51,22
1434470,2021-11-10 00:20:51,311
989647,2021-11-10 00:20:51,12
1448316,2021-11-10 00:20:51,35
744822,2021-11-10 00:20:51,628
1910369,2021-11-10 00:20:51,59
798382,2021-11-10 00:20:51,85
1823658,2021-11-10 00:20:51,147
1273241,2021-11-10 00:20:51,74
1406239,2021-11-10 00:20:51,64
1473187,2021-11-10 00:20:51,0
173880,2021-11-10 00:20:51,1
1441348,2021-11-10 00:20:51,0
1911874,2021-11-10 00:20:51,0
808785,2021-11-10 00:20:51,153
1871569,2021-11-10 00:20:51,37
1566973,2021-11-10 00:20:51,0
1568192,2021-11-10 00:20:51,0
1568617,2021-11-10 00:20:51,9
173874,2021-11-10 00:20:51,149
1247675,2021-11-10 00:20:51,94
173686,2021-11-10 00:20:51,152
173740,2021-11-10 00:20:51,145
1370100,2021-11-10 00:20:51,45
1567373,2021-11-10 00:20:51,2
1473526,2021-11-10 00:20:51,0
1473758,2021-11-10 00:20:51,0
1589043,2021-11-10 00:20:51,0
1441378,2021-11-10 00:20:51,0
1570437,2021-11-10 00:20:52,0
1473884,2021-11-10 00:20:52,0
1473903,2021-11-10 00:20:52,0
1473900,2021-11-10 00:20:52,0
1140911,2021-11-10 00:20:52,7
173488,2021-11-10 00:20:52,47
1823244,2021-11-10 00:20:52,13
173750,2021-11-10 00:20:52,17
173591,2021-11-10 00:20:52,133
172530,2021-11-10 00:20:53,44
173874,2021-11-10 00:20:53,149
1247675,2021-11-10 00:20:53,94
173686,2021-11-10 00:20:53,152
173740,2021-11-10 00:20:53,145
1370100,2021-11-10 00:20:53,45
1886487,2021-11-10 00:20:53,9
173750,2021-11-10 00:20:53,160
173591,2021-11-10 00:20:53,133
1579983,2021-11-10 00:20:54,0
173472,2021-11-10 00:20:54,80
173534,2021-11-10 00:20:54,21
1441342,2021-11-10 00:20:54,72
1033754,2021-11-10 00:20:54,74
1042421,2021-11-10 00:20:54,55
173437,2021-11-10 00:20:54,167
1033125,2021-11-10 00:20:54,4
766536,2021-11-10 00:20:54,58
984489,2021-11-10 00:20:54,26
1583339,2021-11-10 00:20:54,1
1910611,2021-11-10 00:20:54,0
1040225,2021-11-10 00:20:54,29
1364468,2021-11-10 00:20:54,142
1364472,2021-11-10 00:20:54,86
1042410,2021-11-10 00:20:54,70
1364466,2021-11-10 00:20:54,22
744921,2021-11-10 00:20:54,115
1042405,2021-11-10 00:20:54,67
1042406,2021-11-10 00:20:54,6
737803,2021-11-10 00:20:54,196
812056,2021-11-10 00:20:54,26
862823,2021-11-10 00:20:54,11
897368,2021-11-10 00:20:54,0
795976,2021-11-10 00:20:54,72
1892071,2021-11-10 00:20:54,0
173750,2021-11-10 00:20:54,17
173359,2021-11-10 00:20:54,35
1441353,2021-11-10 00:20:54,27
673195,2021-11-10 00:20:54,50
1042402,2021-11-10 00:20:54,33
689611,2021-11-10 00:20:54,132
173468,2021-11-10 00:20:54,112
173440,2021-11-10 00:20:55,20
173499,2021-11-10 00:20:55,2
173447,2021-11-10 00:20:55,10
1441370,2021-11-10 00:20:55,0
173810,2021-11-10 00:20:55,13
767065,2021-11-10 00:20:55,0
173389,2021-11-10 00:20:55,0
173474,2021-11-10 00:20:55,24
673439,2021-11-10 00:20:55,0
173521,2021-11-10 00:20:55,62
690231,2021-11-10 00:20:55,191
1428079,2021-11-10 00:20:55,39
1581248,2021-11-10 00:20:55,21
1581443,2021-11-10 00:20:55,81
744920,2021-11-10 00:20:55,102
816782,2021-11-10 00:20:55,21
1816135,2021-11-10 00:20:55,8
1425290,2021-11-10 00:20:55,8
172912,2021-11-10 00:20:55,33
1247678,2021-11-10 00:20:55,146
788447,2021-11-10 00:20:55,268
1056837,2021-11-10 00:20:55,10
744925,2021-11-10 00:20:55,183
808595,2021-11-10 00:20:55,43
990163,2021-11-10 00:20:55,41
1585128,2021-11-10 00:20:55,14
899187,2021-11-10 00:20:55,72
173885,2021-11-10 00:20:55,80
173754,2021-11-10 00:20:55,0
1434455,2021-11-10 00:20:55,48
173776,2021-11-10 00:20:55,6
700094,2021-11-10 00:20:55,0
172605,2021-11-10 00:20:55,64
173582,2021-11-10 00:20:55,56
792654,2021-11-10 00:20:55,0
805691,2021-11-10 00:20:55,0
1587127,2021-11-10 00:20:55,105
996492,2021-11-10 00:20:55,3
662512,2021-11-10 00:20:55,70
739990,2021-11-10 00:20:55,0
1441360,2021-11-10 00:20:55,56
817981,2021-11-10 00:20:55,0
885057,2021-11-10 00:20:55,10
739989,2021-11-10 00:20:55,395
1580685,2021-11-10 00:20:55,70
769289,2021-11-10 00:20:55,2
688450,2021-11-10 00:20:55,99
773255,2021-11-10 00:20:55,3
761224,2021-11-10 00:20:55,0
1583603,2021-11-10 00:20:55,51
1434625,2021-11-10 00:20:55,91
173821,2021-11-10 00:20:55,63
1588964,2021-11-10 00:20:55,96
1372128,2021-11-10 00:20:55,34
173877,2021-11-10 00:20:55,68
972221,2021-11-10 00:20:55,54
1441362,2021-11-10 00:20:55,134
1415438,2021-11-10 00:20:55,372
765820,2021-11-10 00:20:55,86
816771,2021-11-10 00:20:55,3
949857,2021-11-10 00:20:55,67
173874,2021-11-10 00:20:55,149
1247675,2021-11-10 00:20:55,94
173686,2021-11-10 00:20:55,152
173740,2021-11-10 00:20:55,145
1370100,2021-11-10 00:20:55,45
173750,2021-11-10 00:20:55,10
173591,2021-11-10 00:20:55,133
1030828,2021-11-10 00:20:55,57
866663,2021-11-10 00:20:56,14
1380218,2021-11-10 00:20:56,159
173701,2021-11-10 00:20:56,77
1051101,2021-11-10 00:20:56,568
668831,2021-11-10 00:20:56,488
1113401,2021-11-10 00:20:56,167
1496178,2021-11-10 00:20:56,0
1495593,2021-11-10 00:20:56,30
1495580,2021-11-10 00:20:56,0
1495596,2021-11-10 00:20:56,4
1495386,2021-11-10 00:20:56,0
1495622,2021-11-10 00:20:56,1
1495680,2021-11-10 00:20:56,1
1576989,2021-11-10 00:20:56,10
1565220,2021-11-10 00:20:56,0
1566024,2021-11-10 00:20:56,1
1448316,2021-11-10 00:20:56,35
173573,2021-11-10 00:20:56,22
1273241,2021-11-10 00:20:56,74
1406239,2021-11-10 00:20:56,64
1567373,2021-11-10 00:20:56,2
1473526,2021-11-10 00:20:56,0
1473187,2021-11-10 00:20:56,0
1441378,2021-11-10 00:20:56,0
1473758,2021-11-10 00:20:56,0
1589043,2021-11-10 00:20:56,0
1441348,2021-11-10 00:20:56,0
173880,2021-11-10 00:20:56,1
1911874,2021-11-10 00:20:56,0
1871569,2021-11-10 00:20:56,37
1566973,2021-11-10 00:20:56,0
1570437,2021-11-10 00:20:56,0
1473903,2021-11-10 00:20:56,0
1568617,2021-11-10 00:20:56,9
764573,2021-11-10 00:20:56,22
1021034,2021-11-10 00:20:56,52
832678,2021-11-10 00:20:56,27
1029107,2021-11-10 00:20:56,617
1569183,2021-11-10 00:20:56,1
1568792,2021-11-10 00:20:56,0
1570038,2021-11-10 00:20:56,0
1495594,2021-11-10 00:20:56,16
1495954,2021-11-10 00:20:56,0
1495566,2021-11-10 00:20:56,64
1570185,2021-11-10 00:20:56,0
1495568,2021-11-10 00:20:56,0
1568804,2021-11-10 00:20:56,0
173698,2021-11-10 00:20:56,73
1495562,2021-11-10 00:20:56,164
989647,2021-11-10 00:20:56,12
1910369,2021-11-10 00:20:56,59
1434470,2021-11-10 00:20:56,311
744822,2021-11-10 00:20:56,628
798382,2021-11-10 00:20:56,85
1823658,2021-11-10 00:20:56,147
960162,2021-11-10 00:20:56,122
1568192,2021-11-10 00:20:56,0
1473900,2021-11-10 00:20:56,0
173488,2021-11-10 00:20:56,47
1473884,2021-11-10 00:20:56,0
1140911,2021-11-10 00:20:56,7
173750,2021-11-10 00:20:56,17
690243,2021-11-10 00:20:56,179
173528,2021-11-10 00:20:56,37
1577279,2021-11-10 00:20:56,12
1580112,2021-11-10 00:20:56,75
172580,2021-11-10 00:20:56,74
173874,2021-11-10 00:20:57,149
1247675,2021-11-10 00:20:57,94
173686,2021-11-10 00:20:57,152
173740,2021-11-10 00:20:57,145
1370100,2021-11-10 00:20:57,45
173750,2021-11-10 00:20:57,17
173591,2021-11-10 00:20:57,133
1113282,2021-11-10 00:20:57,71
172218,2021-11-10 00:20:58,26
1583920,2021-11-10 00:20:58,31
173874,2021-11-10 00:20:58,149
1587695,2021-11-10 00:20:59,0
1892067,2021-11-10 00:20:59,0
673195,2021-11-10 00:20:59,50
1042402,2021-11-10 00:20:59,33
1441342,2021-11-10 00:20:59,72
689611,2021-11-10 00:20:59,132
1042410,2021-11-10 00:20:59,70
1364466,2021-11-10 00:20:59,22
1042405,2021-11-10 00:20:59,67
1254863,2021-11-10 00:20:59,34
1579983,2021-11-10 00:20:59,0
1441353,2021-11-10 00:20:59,27
1033754,2021-11-10 00:20:59,74
744921,2021-11-10 00:20:59,115
984489,2021-11-10 00:20:59,26
1033125,2021-11-10 00:20:59,4
862823,2021-11-10 00:20:59,11
812056,2021-11-10 00:20:59,26
1910611,2021-11-10 00:20:59,0
795976,2021-11-10 00:20:59,72
1040225,2021-11-10 00:20:59,29
1583339,2021-11-10 00:20:59,1
1247675,2021-11-10 00:20:59,94
173686,2021-11-10 00:20:59,152
173740,2021-11-10 00:20:59,145
1370100,2021-11-10 00:20:59,45
173750,2021-11-10 00:20:59,17
1449041,2021-11-10 00:20:59,0
173591,2021-11-10 00:20:59,133
1364468,2021-11-10 00:20:59,142
173534,2021-11-10 00:20:59,21
173468,2021-11-10 00:20:59,112
1042406,2021-11-10 00:20:59,6
766536,2021-11-10 00:20:59,58
737803,2021-11-10 00:20:59,196
897368,2021-11-10 00:20:59,0
173359,2021-11-10 00:20:59,35
173472,2021-11-10 00:20:59,80
1364472,2021-11-10 00:20:59,86
1042421,2021-11-10 00:20:59,55
173437,2021-11-10 00:20:59,167
173440,2021-11-10 00:21:00,20
173499,2021-11-10 00:21:00,2
173447,2021-11-10 00:21:00,10
1441370,2021-11-10 00:21:00,0
767065,2021-11-10 00:21:00,0
173810,2021-11-10 00:21:00,13
173389,2021-11-10 00:21:00,0
173474,2021-11-10 00:21:00,24
673439,2021-11-10 00:21:00,0
1441360,2021-11-10 00:21:00,56
817981,2021-11-10 00:21:00,0
739990,2021-11-10 00:21:00,0
885057,2021-11-10 00:21:00,10
1580685,2021-11-10 00:21:00,70
769289,2021-11-10 00:21:00,2
739989,2021-11-10 00:21:00,395
688450,2021-11-10 00:21:00,99
690231,2021-11-10 00:21:00,191
1428079,2021-11-10 00:21:00,39
773255,2021-11-10 00:21:00,3
761224,2021-11-10 00:21:00,0
1581248,2021-11-10 00:21:00,21
1581443,2021-11-10 00:21:00,81
744920,2021-11-10 00:21:00,102
1434625,2021-11-10 00:21:00,91
173821,2021-11-10 00:21:00,63
1372128,2021-11-10 00:21:00,34
1583603,2021-11-10 00:21:00,51
1588964,2021-11-10 00:21:00,96
1441362,2021-11-10 00:21:00,134
1415438,2021-11-10 00:21:00,372
173877,2021-11-10 00:21:00,68
972221,2021-11-10 00:21:00,54
765820,2021-11-10 00:21:00,86
1816135,2021-11-10 00:21:00,8
816771,2021-11-10 00:21:00,3
1425290,2021-11-10 00:21:00,8
816782,2021-11-10 00:21:00,21
172912,2021-11-10 00:21:00,33
1056837,2021-11-10 00:21:00,10
1247678,2021-11-10 00:21:00,146
788447,2021-11-10 00:21:00,268
1585128,2021-11-10 00:21:00,14
173299,2021-11-10 00:21:00,107
744925,2021-11-10 00:21:00,183
808595,2021-11-10 00:21:00,43
990163,2021-11-10 00:21:00,41
899187,2021-11-10 00:21:00,72
1434455,2021-11-10 00:21:00,48
173885,2021-11-10 00:21:00,80
173754,2021-11-10 00:21:00,0
173776,2021-11-10 00:21:00,6
996492,2021-11-10 00:21:00,3
173582,2021-11-10 00:21:00,56
700094,2021-11-10 00:21:00,0
805691,2021-11-10 00:21:00,0
792654,2021-11-10 00:21:00,0
949857,2021-11-10 00:21:00,67
764573,2021-11-10 00:21:00,22
173874,2021-11-10 00:21:00,149
1247675,2021-11-10 00:21:00,94
173150,2021-11-10 00:21:01,26
173591,2021-11-10 00:21:01,133
1021034,2021-11-10 00:21:01,52
1587127,2021-11-10 00:21:01,105
832678,2021-11-10 00:21:01,27
1029107,2021-11-10 00:21:01,617
662512,2021-11-10 00:21:01,70
173701,2021-11-10 00:21:01,77
866663,2021-11-10 00:21:01,14
1051101,2021-11-10 00:21:01,568
668831,2021-11-10 00:21:01,488
1496178,2021-11-10 00:21:01,0
1441348,2021-11-10 00:21:01,0
1911874,2021-11-10 00:21:01,0
1441378,2021-11-10 00:21:01,0
1871569,2021-11-10 00:21:01,37
1566973,2021-11-10 00:21:01,0
173686,2021-11-10 00:21:01,152
1380218,2021-11-10 00:21:01,159
173740,2021-11-10 00:21:01,145
1113401,2021-11-10 00:21:01,167
1495593,2021-11-10 00:21:01,30
1370100,2021-11-10 00:21:01,45
1568792,2021-11-10 00:21:01,0
1570038,2021-11-10 00:21:01,0
1495954,2021-11-10 00:21:01,0
1569183,2021-11-10 00:21:01,1
173750,2021-11-10 00:21:01,17
1495594,2021-11-10 00:21:01,16
1495580,2021-11-10 00:21:01,0
1495566,2021-11-10 00:21:01,64
1495596,2021-11-10 00:21:01,4
1495680,2021-11-10 00:21:01,1
1495622,2021-11-10 00:21:01,1
1570185,2021-11-10 00:21:01,0
1495386,2021-11-10 00:21:01,0
1495568,2021-11-10 00:21:01,0
1568804,2021-11-10 00:21:01,0
1565220,2021-11-10 00:21:01,0
1495562,2021-11-10 00:21:01,164
1566024,2021-11-10 00:21:01,1
1576989,2021-11-10 00:21:01,10
989647,2021-11-10 00:21:01,12
1434470,2021-11-10 00:21:01,311
1448316,2021-11-10 00:21:01,35
173573,2021-11-10 00:21:01,22
744822,2021-11-10 00:21:01,628
1823658,2021-11-10 00:21:01,147
1273241,2021-11-10 00:21:01,74
1910369,2021-11-10 00:21:01,59
798382,2021-11-10 00:21:01,85
1406239,2021-11-10 00:21:01,64
1473187,2021-11-10 00:21:01,0
1567373,2021-11-10 00:21:01,2
1473526,2021-11-10 00:21:01,0
1473758,2021-11-10 00:21:01,0
173880,2021-11-10 00:21:01,1
819245,2021-11-10 00:21:01,20
1589043,2021-11-10 00:21:01,0
1568192,2021-11-10 00:21:01,0
1568617,2021-11-10 00:21:01,9
1570437,2021-11-10 00:21:01,0
1473903,2021-11-10 00:21:01,0
1473900,2021-11-10 00:21:01,0
173488,2021-11-10 00:21:01,47
1473884,2021-11-10 00:21:01,0
1140911,2021-11-10 00:21:01,7
1029608,2021-11-10 00:21:02,16
173874,2021-11-10 00:21:02,149
172564,2021-11-10 00:21:02,92
1247675,2021-11-10 00:21:02,94
173686,2021-11-10 00:21:02,152
172149,2021-11-10 00:21:02,1328
173740,2021-11-10 00:21:02,145
1030828,2021-11-10 00:21:02,57
968503,2021-11-10 00:21:02,76
1892077,2021-11-10 00:21:02,62
1370100,2021-11-10 00:21:03,45
173750,2021-11-10 00:21:03,17
690243,2021-11-10 00:21:03,179
173591,2021-11-10 00:21:03,133
1145779,2021-11-10 00:21:03,50
1579983,2021-11-10 00:21:04,0
1364472,2021-11-10 00:21:04,86
1364468,2021-11-10 00:21:04,142
173534,2021-11-10 00:21:04,21
1441342,2021-11-10 00:21:04,72
173874,2021-11-10 00:21:04,149
1247675,2021-11-10 00:21:04,94
1247636,2021-11-10 00:21:04,72
1448976,2021-11-10 00:21:04,0
173686,2021-11-10 00:21:04,152
173740,2021-11-10 00:21:04,145
1370100,2021-11-10 00:21:04,45
173750,2021-11-10 00:21:04,160
1886489,2021-11-10 00:21:04,33
673195,2021-11-10 00:21:04,50
1042402,2021-11-10 00:21:04,33
689611,2021-11-10 00:21:04,132
1441353,2021-11-10 00:21:04,27
173468,2021-11-10 00:21:04,112
1042410,2021-11-10 00:21:04,70
1042405,2021-11-10 00:21:04,67
1042406,2021-11-10 00:21:04,6
1042421,2021-11-10 00:21:04,55
173437,2021-11-10 00:21:04,167
737803,2021-11-10 00:21:04,196
766536,2021-11-10 00:21:04,58
812056,2021-11-10 00:21:04,26
795976,2021-11-10 00:21:04,72
862823,2021-11-10 00:21:04,11
1583339,2021-11-10 00:21:04,1
1040225,2021-11-10 00:21:04,29
173499,2021-11-10 00:21:04,2
173359,2021-11-10 00:21:04,35
173472,2021-11-10 00:21:04,80
1033754,2021-11-10 00:21:04,74
744921,2021-11-10 00:21:04,115
1364466,2021-11-10 00:21:04,22
1033125,2021-11-10 00:21:04,4
984489,2021-11-10 00:21:04,26
897368,2021-11-10 00:21:04,0
1910611,2021-11-10 00:21:04,0
173591,2021-11-10 00:21:05,133
173750,2021-11-10 00:21:05,17
1823528,2021-11-10 00:21:05,108
173440,2021-11-10 00:21:05,20
173447,2021-11-10 00:21:05,10
1441370,2021-11-10 00:21:05,0
767065,2021-11-10 00:21:05,0
173474,2021-11-10 00:21:05,24
173389,2021-11-10 00:21:05,0
173810,2021-11-10 00:21:05,13
673439,2021-11-10 00:21:05,0
1441360,2021-11-10 00:21:05,56
1580685,2021-11-10 00:21:05,70
885057,2021-11-10 00:21:05,10
739990,2021-11-10 00:21:05,0
817981,2021-11-10 00:21:05,0
769289,2021-11-10 00:21:05,2
739989,2021-11-10 00:21:05,395
688450,2021-11-10 00:21:05,99
173521,2021-11-10 00:21:05,62
773255,2021-11-10 00:21:05,3
690231,2021-11-10 00:21:05,191
1428079,2021-11-10 00:21:05,39
761224,2021-11-10 00:21:05,0
1581248,2021-11-10 00:21:05,21
1581443,2021-11-10 00:21:05,81
