사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201807,7호선,중곡,0,0,6202,632,13165,5338,36262,11315,53349,21973,29728,12281,17827,9568,15088,9108,15841,10572,14670,11055,13123,11005,12757,13525,17927,16011,17740,20298,17168,32461,12129,32754,7968,20033,6915,18409,5199,17926,2271,11755,391,3703,0,0,0,0,0,0,20180803
201806,7호선,중곡,0,0,6126,620,13003,5358,34635,11862,49907,21000,28546,11726,17688,9632,15773,8812,16739,10293,15376,11343,13705,11758,13305,14231,17518,16690,18586,20888,16864,30429,11694,30351,7980,19295,6972,18521,5733,17645,2309,12302,390,3560,0,0,0,0,0,0,20180703
201805,7호선,중곡,0,0,6105,601,13781,5270,36588,11862,54149,20736,31117,12556,19593,10246,16515,9631,17047,10766,16664,12004,14740,12385,14561,15077,18036,17646,18863,21925,17192,32280,12455,32456,8347,21358,7186,19576,5437,19404,2425,13320,415,4003,0,0,0,0,0,0,20180603
201804,7호선,중곡,4,0,6000,598,13521,5174,36911,12860,54266,20621,30747,11904,18512,10290,15826,9251,16328,10272,15619,11211,13549,11723,13322,14903,17356,16889,17894,21248,16778,31988,11634,32255,7560,20543,6717,18821,5541,18446,2147,12178,405,3748,0,0,0,0,0,0,20180503
201803,7호선,중곡,4,0,5596,622,13392,5155,37259,12886,54732,20963,30869,12385,18390,10562,15956,9512,16466,10415,16346,11899,14676,12801,14842,15279,19111,18173,19776,22870,18260,33347,12562,32736,7889,21151,7265,19635,6200,19451,2415,12857,397,3827,0,0,0,0,0,0,20180403
201802,7호선,중곡,0,0,4554,485,9976,3995,27143,7091,44460,17386,24992,10686,14925,9343,14491,8503,15121,9255,14877,10395,13471,11232,12515,13006,13657,14812,15068,18374,14997,26590,10308,27677,6488,17160,5812,15964,4352,15583,2036,10743,359,3462,1,22,0,0,0,0,20180303
201801,7호선,중곡,1,0,5459,509,11430,4600,31863,7354,53382,20185,28855,11546,16810,9967,15738,9381,16036,9725,15665,10989,13784,12225,13026,14269,14592,16267,16361,20022,17039,32264,11909,33618,7154,20141,6415,18092,4752,17230,2184,11943,345,3688,0,0,0,0,0,0,20180203
201712,7호선,중곡,1,0,5322,476,11428,4629,32628,10743,51446,20954,29701,12116,18827,9992,18454,10388,17294,10988,17179,12105,15140,13013,15277,15255,18767,18250,18422,21615,17434,30880,11812,30175,7381,19766,6329,18417,5079,18376,2505,13384,441,4189,25,140,0,0,0,0,20180103
201711,7호선,중곡,5,0,5805,506,12670,4743,36762,12929,55294,22985,30524,13115,17688,10109,16791,9813,16182,10378,16286,11735,14117,12690,14360,15100,18773,17393,19146,21849,17575,33114,11990,32313,7624,20539,6627,18552,5273,17817,2238,12120,423,3797,0,0,0,0,0,0,20171203
201710,7호선,중곡,4,0,5406,547,11227,4370,30599,11325,44406,19004,26623,11477,17185,9833,16236,10328,16133,9946,16409,11477,14288,12052,13914,13670,17781,16994,17843,19815,15732,28555,10781,27344,7211,18029,6223,16663,4759,16166,2118,11152,299,2851,0,5,0,0,0,0,20171103
201709,7호선,중곡,14,0,6046,642,13583,5010,37603,13849,53159,22050,29943,12367,18186,9875,16301,9346,15300,10117,15196,11600,13298,11876,14148,14514,18284,16794,18594,20634,17625,30872,12413,31213,7449,20334,6596,18421,5293,18328,2221,12236,377,3688,0,1,0,0,0,0,20171003
201708,7호선,중곡,4,0,5745,691,12903,4823,34078,11103,48520,20602,27254,11952,16375,9244,14760,9037,15254,9734,15142,10628,13216,11058,12880,13275,16502,15288,17103,19530,16655,28913,12061,30570,7371,19558,6419,17764,5202,17958,2276,12185,410,3524,0,3,0,0,0,0,20170903
